Installation,Installation type,Record created on,Object changed on,SPARTE_TEXT,AKLASSE,AKLASSE_TEXT,TARIFTYP,TARIFTYP_TEXT,BRANCHE,BRANCHE_TEXT,ABLEINH,ME_MA_ID,HAUS
"RvYsBUektIwucWeuCuDNYoZXVEktb/SZSZFQmUS","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3012","IUaWVFmGJxkSjgNQELAcYboZRWWxQhCPHjAFBfv","G/VcSvElYOnQUQtRFtqJemEYkoxhzoHVTkXlIFW"
"'+vjwXRREZFOJrMZvQ/Mmvib+TWWXXQUaTyrWv+p",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","ZMprXDAgFQSXChtniMQRTuo/QXcHtQXYWWBUQMh","YgElxtVvGegz/YnhXmi+FWRF+ReGouWOBdUVVmT"
"wRWJhLMYQdGVqTVvSYnZRudnSVLzWRDzxtASXFR",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","gDxgeTsDDXtJxlhMVTgQVbkbZEjrKNR/ZaIyKYR","fRopyzvMJntopQNIvcwTWVEZcSaRxvUVHWJgiY/"
"BXppCOBQRkDvEpUNV+mZbPGPftkdAvQXYEweInl","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3012","QRomoUaDVWdRRXXGQcMMCYZYAnZPQBFlUzUWQfb","uailNttaloSeQMWBNKmxtOHObfqNksXdGbSvvwM"
"MIAVTecHwzXEePSVVOToQqQzYRsJKGAQmSkTHRZ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3012","YzHgTyhOWJxr/XVgFTW+otaRIAqsgFHS+DvpECl","RRFBEoqxtIsln+zYIyUVovDXophPsaZLnCTIsDk"
"XKlZdeCgvWcYgglRJLt+XEKJygQKejXWRXkHZUg","1185",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3012","dyfyuSil+bQcsrcpDoPVRDTV/+ZhSoNUn/uRVGO","/bmOhYDsXuYTYiZQfWROlIATUcmSOfRGRqtoCfU"
"VguvSZWJWKVwS/IjN+ZTeVTVxxAVXiFVyqQYNVo","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6241","MjAYbLXrvTz/aSgYykAlOYXy+PDDIyunYYUNimf","UYMTUjLzSCTxlXKYWDqIVYkUSyqQzZZSpEzsWKC"
"jWJUWpvWREhpAVtXD+DBhTeFeMKYQENAXWQpBwL","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6242","FanlekImTOUpzCSXnWkSrGnOKVYjCvKdUI+JwUW","XUbRjz/vOFMG+dwYcenRXAIQFoVvlDlhZTZeFY+"
"ms/+PacZ/xuMFhYRnsRUwUV/pU/NRWTfEOYXwlj",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","UovVwEFIiRudCreiUldTUr+WiMrPTO/CQNxWbbO","RlEqwyKzRqxaXyPTpwFtekehHgFaUURlleMZXcX"
"oQWYb+ouaVB+RdjUKfqOyhOVUUkCiCpWZJzVYZi",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","YmwgXRhebvUTQCuCTjgXHdRRHazFvyctzFliPjr","SkpCaMgIicQRQfQkTGKwZptikgARqgXSwmmvYcP"
"WQHXTMXogeRUSxizDEVuUqDCDSZmnCUccgZEkKZ",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","jsbwlYHzpGWOSAGjDQTauPSvBUTcLWyqKbnbrVw","qjkbNuDo/qhSWohkMZujjZdRHCSwESfTLSRRnhL"
"zpULVEcAjFtWHaRYQYSgHSrfSYPmtrrvTWIUvip",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","rrfoLwKMIqiWaQkYTjXi/zRbTALbfNvwmZHbD+W","RBsCLlDVW/RoNRBRLoLDUVJXASyXCpVAVXGSQuY"
"UQTRbSFftUs+fUVAMNXWJnVjsDrBZrUgwLsbVJq","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5474","xMZQRTUjqrQwCfjVqTUCQlzUGqQTHlYqyBRcZKv","ErBLMYvSiLnLXbQYZkafIURWSfAG/pqgbAQbIZb"
"PnKEft+GpsnuCcRieElYVDGT/gDdHLrDNXuvXSU","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3013","ImUzadm/OXwcIVmB+kQJ+LXiYQWwZgX++wFBYfx","LGOMhfpzSudm+ZnXDRVjHaRhTvRMTnOxeTOeiZa"
"mZF+ZMwyPQpLfzOTqqFFWPDba/JLMBHU/JYVUdh","1027",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6244","QOWgAVLWWDZhWizBKrFifgQixBbsuOARYUT/Zlg","NsZJgFURqrYDWAHgJLIBiuEHUTgVAPqbYjLKXMl"
"VYLqQFzOrISwuueWEgCZUMZRZaopbdmTflVSvln","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6245","teUqsOYJXxdjVoRnOxkTYvy+amkVANyszNpplfK","vsrnEIibpXS/QLRZoWVEmjxEeS/ohUeRbhU/CoW"
"npaWWcnXsqWepBeAQamTW+EpRLgXhVXDpTqhYvp","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6245","ARITaFkMzYkDasrYFoLcYrnMQXacVMxoXTrSmQK","DSkWvtQMeX/WM+DTUkyKTGuDVWiyojPGCO+PQTb"
"qm+nNTvVSgcxJUUkQclbJPIYyVUUdsWBOhpBauh","MISC",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","NNA 862","Arztpraxen, sonst. Praxen, sonst.Tätigke","J09D6245","JvYTV/+yRQvJXiuCFTyXZxTUqQyYjdhKTEMRjOr","WTjvoiYZhBVfTSXE+WRMqdGUtTWnWRdiSXaYwbU"
"hmyKBUFfWZc+WhYZWZHaX+NFSPvWS/thVhRzAVA","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3013","WxRfwRZdNnSXUnGYrshfYWnRXDwlCEg+GoenGhw","lyLauQZFUefXSNZtteufMr/kTOSDekh/ZDnQwor"
"igovFUYpjRGLVNhxynqCYKLttipwfTmQJN/UuZe",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","BuLNkhXyVcDSEnUhJMPAb+Y+RYMqeXwVEaT/WAA","fsQIniX+ZCbfymzXjCIqlsZyJSYFUgZUhUphZfd"
"eJWkXrYzXoYAKRiUWGTCIdSXMToAQK+NARwEtIQ",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","yDzeUZVaC+ygRIXOZYMdYJIXTsTOeSCJaSRcT+L","ZwDn/wzLk+bVKPuVQXYSWnR+LJTexDBeqUShpUq"
"lxWZTUUEdWrXwhzHhQMwzajOfFeNWEYEQYybQqX",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","OBmvGLTSc+JqNBohyIxV+ZIJVOrbYXLSgUXfAVt","SrfxIbAXZwhcSTHm+DJVpkzNTJvRCxWFtZTZUue"
"eTdbImpQSTIRVhfZf/YRTnEtXyTulYqYAwmyKSU","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5471","TNaHEntWkXgrTeDiVtLxApQIWSOPveXpOIbwRoM","LSfSQVSM//YNNZgsURftLCdQcnBQzssTeWTmJlT"
"TVMZpSjeHRYbYmoKgvrWcRbZaoAVJUJSOzVAsPY","NORM",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","DDJ 287","H. von sonst. Eisen-, Blech- und Metallw","J09D4011","ICQopxMYegrIbTIQfEQTZVojZVXR+dQFiugTSmx","ITZhZsOqXMjqdjSk+A+mnAGKqvrfACxmZscXtJM"
"eNgn/SXZRU+kMFT+GeaVVmN/FftyWdIbXBiUzh/","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5472","nUa+wWLWHgQZMXUJSSgWsUSXV/KZHhgLjAhaxlF","TYmbpFAuBaFvZ+orAfnluweITQFFXDhzH/yLkHq"
"ISoBlxqCWZOYn/rYgLcLTNUQqaNxUXJVgYoGYpR",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","KSbUPGXAGkwxEUTucgUsDz+CYMgZoUDyuRFiVps","WFZESZubXwJzNmkEaS/kbYcVxRozVCVzViPdEAR"
"CkCZXhchLuUHYDDUWcTeSchIvSqLAJZ+UVVgFUN","ALLG",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","wBfZqKXyQEnwkPU+gLkRAWKNPaQtYYQzY+Hm+fB","RAV+SARQ/iHySCpZmcGRlRxQAHYHbX/cgWVVSFU"
"aGVyNTmYITYImYrY/RtRarLlRdnvBXTYpXnMKUO","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","mYPF+RRM+GzFXHoyYmaIprdikkWRXNyjzqzbSWN","Bt+YzRxahYr/nTYXWaWVXLgLWxUoQIFWUdqjxWQ"
"JFZDRRpKuG/pJ+FAVsFIxjGYvdX+IvRsNaOGrMQ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6244","pqVrCIWNAhFZTFEdYsWcptsvF/UzUMmuX/oRWsf","tElTtpSLsdoJhNCRKoNryqJZd+rwumuXYOZz/RB"
"HxMezWhrBbUwBYtLCOE+mktX+gtNNNSD+RDUzUv",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","IbDS+qaNCYEJHnUCteAOQmSHSDVvPhWxXCKgSsX","DSoRFSw/DRhrtJKkPqTqPmxWZmqkcEvQWrfmgGW"
"AfGQdRFHOSCCiXhRjIjuoOEmXRp+bcyhOZMGnwA","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6245","vQFTSWBUSsCowrUREHsfyPnSxOkgiWoZGBQbvXR","vsrnEIibpXS/QLRZoWVEmjxEeS/ohUeRbhU/CoW"
"MUiqQIyGgfWsohmSdVNTaCvX+tbwbPhTEoJQYJQ","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6245","hIMKrJrcZrpaSUMPqLyqYYqQjiflEryWeKQdqfb","ShGAcQyIWUUQoevTsRlWYXOBheBOKloBAWWTVCu"
"ZcPGLB/lVgXRsuVEvVlaZWVWgLNC/UqFV+XdCwK","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6245","zyiQnbsXZ+MSTqOLqKpZZCWSauWIzUsngHfqVZZ","nY+HWUDPwcMiTLlPaVjKGnn+CLJsTaYUXAKLOrc"
"qg++E/lQXliHvsFQKaDzRxXyzZQFUs+PDWCjNyB","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6243","WsRAFcCycMPMgLVFxapvSlcar+TD/FSphBMdRWD","ybyoNHBfiDLLeplzG+XcUgJIww+LGGVmxR/wNmE"
"BrYrYbJNRKXDRXSryiQfK+cEn+dUTPDtKxHuVdB","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","LHNrUQtfeoXaNufXTXIjOjNYvYqjYIYXKNrQQkM","hREObvzIlRvtXUTQVYqR/AQfTNtnY/IpWXyXgNb"
"JQLZxVTRtdCWgjQCVCTGYEqmsoRQIFPFAUiXAoR","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","AbnvSphTZXeYAhxtTkZ+UtktCcnWXVhYfCVvlnD","xXYCoQeZGafMDRLWMMHVobuKSLkLVZ+TzdRKcev"
"fRNUJcesqWJYGqKubCrFVENTszfDjjUUVsOFXwl","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3011","MSLQNlwVVJHlQkbMUbTMDa+JfXVNBWs/+FYYxwl","RTjBXmPWxgIHrXGVgYdBUWxDCTUTVc+gmhaJkGQ"
"eV+vRYaHAbqiPGDqRXbgtVNwXSmG/NSyqbyMiPI","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5474","IKmECZZDlStXXmNWisVgTWKfdjblzgLuSSdGzfE","XzNSKsFlU/SRlcwQCJwXARlMYTLsWWFtgXVougU"
"HYPVRpIRvdXOxYTwqYrCrSlYdxPmrvvVbSYWbIW","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5474","lEPfTcZTdpCQhUYVPZhPvTSRTICTXkeHyqSyzQt","LQJwgEVHmeDSxJwhZNpXVBiKpPLrmcHYRRSUVZY"
"jWUSNtTMGioVHWqNECFStIP+LTfhiuWRLtrRBDm",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","im/lJFhBX+vRxMmoZdzhxBKWnYWRXBXULkoOLvb","TywHIduREnsZgvpzQseWVObTTK/ddPbjypJVYqa"
"OdXdxY+rEwcrj+WEOYgDXDSKLURpqVfYnzHhnxn","GEWE",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","DDJ 287","H. von sonst. Eisen-, Blech- und Metallw","J09D4011","YPWmRxxmFjTdXWQBYaoHqSpy+jLJcrXaWuYsIrY","JVuULPYrNbpxKZLiTfTa/JOPTXLtXlswDTdDXpb"
"YrTnGeBNoZRZDppetoTSa+yM+oeTFROZRjihcNO",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","EXwCWgtR/pxecYsSdPhFZTrxnQpDLRaukJMxDFf","jZMpKSAJUNgYXZVwIPmUkSeLUCYTaWTLkVGYZVc"
"FTpMLtPUCMNZYQVaUScuqjBOV/sYTrRhtOPxYgv",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","VKURmUMCiWj/yRyTcECqXVTLXX+TfJcZtiwZEMr","iZIRYqcnTqPYJTJXWBVF/UKqTZywWRXDbciVw/O"
"ASEYSIfISYjsHgZQXXsvRVFljVJ+ylbXXwmzEvL","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7022","'+zYDYJCQBiFHyAVrmZhXAIZNHqWDYxvYIZOGtmS","'+qoNZKbsElHHfUftVCJZyZZtiQhXAFU+YYRPKZC"
"JyVHlsQoQTiYOHcNM/YIWX+aDDHBiwWjXNJdzHM","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7022","UqkwVa+JQeUyBMnfEFlIgTjb/DUDpwHaZLcCiPz","OcKYtCxbZJWXGlqJC/aPyWWKIm/pxsRwfKxfAsu"
"krJWLKEsXOwLRcJNIJegT+SrZPlSYkRjGPpmtNj","1114",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7022","ZbRqRoXzLETZeOiqvvQVjW+KuLrQXHWYgcVBVBX","rKaCcsMSjweY+ZYhmCcLaTXwRQcSMXOOkTxGYpW"
"zuMMkQNyfVj/ZIVGrtBnEFkZXxAuVnKygC/oJSr","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7025","IUkscinKrQWUmnfubXSrpU+yxmfVWSYVEsTXlSQ","hVjjNS/vWasZGgHYdcEg+hCp/rznWKrWoVOcQns"
"TjXREMYvM+toRTWkC/UwRHSpUGaQDHPkaSgyjXc","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7025","qRjyLXsD/WqwYUOfyKYQWFHVuoqqCSnFQb+qgEc","dBZYzRgxssMYGLjftrPSFsDpKeprl/SFAqmrWMX"
"VTdWBlUidYNTijkKSzkZTyIESJDvQDJf+pYTHWy","1114",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7025","EuHRKu+uVWHyUH/XSxXlYONFIMHuGqShsrZwYNd","ydbirrAZVjswfeWaIYTZsBncMEYkQrWvXEdbj/Q"
"PlHWMFcvmEBHZEYVDZQbslWJLVHcq/ZyEgfdKbq",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","yYZySu/tEwCwIFgUUSQJS/YEQvbGU+i/GhxXZpN","TJeVRECdFQUrvTVwHsPNIAvYvSupafVKmVS+usO"
"zUUvKXdYRMHGUktfSpPVU+JWgZNRQpmFnweQrRr","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","tQgmlM+QgAqw/xJzXUpnPSqKHQovgdkWnra/MU+","iwRhkaiRoRrRZrWMGDfDcbupo+YlDUDS/IisxRz"
"aNtezpJgQrpEjRJUXhdc/VJRlOUd+lQeWybuWwY","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6241","F/IIJSWMbXcGLzROXYdocjKlLBzQaktRPoRQzdb","PQfLSnXZpZVN+zcTNCfVVWuWiSRBByQftjtjvXX"
"'+AMbxUvwIFNYsVZTukb/RBjqnD/feWUqITShFMo",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","eSRZAdfaCAbWQQNYmSXLYMoYeDEicydPBaVSVLl","qYcJKIPhrPpZLBGTLZShrUnmSmVUlyaPZGqXSTU"
"MppLZmzEqyOHTYRPKsZUbxfZjHskcREZHPmGrvV","GEWE",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","YYX 999","vorläufig ungeklärte Zuordnung zum Kunde","J09D3301","SEmDZYmXEMWfYUPhygZQroGHhlSXOWaHWpgQxMi","SEUVVYSayMSadxQgSwQLQWfUWuTmJReWKGPXIYi"
"TuDJbzDLtjlPCfhVzbebrWOFAWKUnGDEXJjCCGr","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","KdgXXpSjXSePWgrBUnYYWZA+UTHfSnQqEbTMD+w","PZzhTxoAFXLSGtVKEQaXwFZoWvQJshUoUnWxeVy"
"NURUSvx/+PeSxZEHQSABYBRjOowPunqSImqTHRn","GEWE",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","KKA 740","Erbringung von DL überwiegend für Untern","J09D6241","QoPlJEZOVSBOSxV/iBzipWZKfffWLGJrUJ+BQyd","pSzsSLtHUqtdufDhysgDGLVTOBl/IV+vzxZZKug"
"lSdVebcRfGZJWdI+TmJbDtHvp/mESjjcpsoEYrH","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6241","BYWTwVsYZZnvGujWSzHPfEAfPvVAUGWVXthTzVT","UYMTUjLzSCTxlXKYWDqIVYkUSyqQzZZSpEzsWKC"
"/tDoHJjQETBSWlyutTXf/PHUUI+sEUa+lISXsoW","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5471","kxHhvQBeBTbOTghPFRRlAJSvQjZlYIEZrVrMTVV","BAHaQEtjpWquG+iJlYSW/cr/FLOfPYeHFGqrqBD"
"QdKbhSeyO/lZ+uhewAnhbhoraaxUxOYOCTTLYdC","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D7022","ZYbDOIo+UVoIHkJhTQXF+wbSZWZKfrQLviBZDcZ","rKaCcsMSjweY+ZYhmCcLaTXwRQcSMXOOkTxGYpW"
"yieMSTwBTKVknmrZUPAezaYAhSrFoXQRyjkTlTA","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D6242","dUWEmWQdWMKYJvOg/HARSnTQpxqXSQZUuYOEddS","VBsjCVKZ+WBFWQCQNtCdSCxlIrEFFIYiprNxctj"
"kIgGVQBGeCJaNAjgMmeZZmBHDNwBSEZr/ZJRKab","HAUS",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D3301","UXVGUSFeDQbmeYCRYOJOqD/XzTnifmNMZDnHyRT","XXGcrSdQXGz+RyKMxylVGWySnnCNYAYBbVUSSPa"
"UvyQqbuYTukjYTYdQPZqYrGHcqHONQsXwSfFTUu",,2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA","Private Haushalte","J09D4011","ZomgqzzSETyfQRRZdVUBAgBgLQYaeKxTHRNcyyg","uDItSwYtQb+BS/iJVVrcHWMHqxfXKyJkF+DtydM"
"gnqJUYeTNCPeuzrBAeOrHTcEpyWMFTsSSRc/NQR","1118",2020-01-24T00:00:00,,"Strom","SLP","Standard-Lastprofil","ESJ-XN-LP","Strom SLP ohne Leistung (Lastprofil gew)","PPA 951","Private Haushalte in 1- u. 2-Familienhäu","J09D5471","arjxMXNLLJvwqHGearoDBXySQHIluRFNZjWdcMR","oVqSQbOYYUlJWH/ITysYDHYsjOOBxqWMCmQAnP/"
