Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"NlQM+BQkymXUQUgJwibVgXuDFQesgpRTQjmfYSy","vZaFJPPqS+XHyWi+MszRnTFlYCzACYfyPBYdZHu","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371027"
"nTDvFMP/EIcRnQXrXFBxyRFs/RKlHmxYZZQWVIX","'+aKQppNRgNqW+M+KJUXjELvXmmlykUQjTWjxYIo","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371028"
"idPoZB/vfYGVVq+XMsxjADNvtKYwOAbpebWgwKX","IAaGZQjJnuHq/fWUAnstBhSlLrTvMATXWzYcWrP","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371030"
"CVvgVYSzhPNgVWQRAygOAUcImUwUxUPYexkOudS","VNmEALVMpZTB//yRXTMYsziRsfpSZlWKsVLQTgh","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371033"
"QZnIYZ+XIDGNihLVXTUkWYTyn+GviSTf+ypIOJW","LNAWJwzVVbhfcnvKTZYAXorWuUPNapilmlWheqk","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371036"
"fzkFzDiTslWCUcC/KIWNOWUUhHghHTJyqTu+DvT","b//UXBy+sYVURRfWmgSxLnmT/JrJxvnPBQPzZOi","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371040"
"WSQdKSZRXsZQYCyKNrrNajymoArRYHvlLT+MZcU","JlEOHugdUzFR+XWUDuaslcPoUlgSh/tqzWBJDtT","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371049"
"gobXabXwYHalmltSSIUX/dQtMyvEVsGjdBfmrQQ","fAbJ+EfaSGMZQtpeodmQVZkkUPGEKfSSYIFspUC","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371050"
"JRBQFuVqYyNMLEaQCySTRiYyHQUWWpTlOMNezlV","RVHKWHCUb/kbTPWBXxQyMlQONvxc/GxDxEvLnbR","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371052"
"vAlnTdZWXZGnZHTpvpTeJJyprTNwSVhXvleYgXi","ZChYcvXTWkvTUSYeoekgLfeOTXDjeGOSwX/pTZb","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371053"
"TqPPzkVpMkjXTQQFZjHusXRBZaxSwtoLXCyZTLd","WBRHAxRkSieCbuWHS/ZRDRVmKB/wRgwVWWrGl+W","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371055"
"nPiCukqhOgeS+TsrwUJqxFNvXxpgTBhGUZVXyWY","SSYuMSy/dpjcWXVhPsVtVCyYdBQPUkUAZNdpyUN","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371057"
"CUxYITzLruTnuGSaYiiTAHVsLCDyLwqHHqW/Tzy","lSWim+/gQyVElRCoNvKvyYUksLUqriVtVETaRTK","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371058"
"TpmpZCUmRfJSTYYSlR+GMSOJkLYAKvVUXYjcHTV","bfkAKSgbkyILppcUofNwCudYoLFrrPbRVJTDWtU","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371059"
"PZvXoUBrN/OUCezUppodsABiWDoLywBzYXghlWb","UomViXSqYsUEAShMDzhErLvnyapUtWQyQZjdRTp","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371060"
"b/iWxefTn+owVPTOFVJBCDFTyaZPRfNcnsYhBab","XNVREQQSiXCbAPRzYRnRplFXHUFnqdClUwiFyTl","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371061"
"oIV/+S+NRPywJGTDFARDSsDWbhLyLQi/CilnFel","TWqiMraZlunyHOWMYkYYbuZTZxAfszLHEUVUNUj","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371065"
"iRFNrtjRKbMfJSBk+owcuTQahtdSyMLlVHPHXtU","fTBTHWnFLdmfWAkSWFLDjSSSqZFsWrZZCypOYiU","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371066"
"I+zlWpfTsgddIXNbViZajLhWWmqlf/RNyFiRV/c","LZAhJNhdeeMAMTODBQUQyWhNWFyVSrSRJPzzynx","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371067"
"KjcRRtRgLdDvOFTQhhZBFQnTBOuWyskVkifWSAG","VbArJYWFwRlRuxGfijrTuYXxTTaR/RXICftJSBZ","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371068"
"pZvcAHWUGVUDpCSJRvhKnemYRIpXlqVIFoPJ/FL","hMfbgKkX/PenrvWFnRmtUyEWFqoSOOubIlHSZUM","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371070"
"xF+exVmLRIQ+ZzJJnmRXCfukVGtwLHyTC+SWI/M","srLhWREsaoVNjQZLdvKWtbIayOBT+zjbZmZvYZj","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371074"
"ASCPBeeTDSZlZUAdgAp+OYBFeDdFADRAYmKWcRn","UVAuDPKevCowZ/TqWdAqtZiHUvKhJRESuLIkTVZ","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371075"
"dUlktAFVuBhzNiiPTMQjfmXCuyXSSTvhwpaYiIn","vRGwlXZvkb/zcXOVOY+FEBQYQcnIKbGYVZkcduO","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371076"
"WvQczMMUsSLirUwkNMNvAutPdZHfXsZWiRQpVZk","hRmUXyIQriSdQTo/YYnYxaXucCYXACTVLPDxVHt","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371078"
"BZpIuWDaM+TTkgAWJBIeLPuRsQWCEmtPntAhlVK","izsYvVBDXRiCDFGMfCJpVUzqZduSwfSEa/xOTQT","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371079"
"PRMcFPoxUChgnDilAKVJUGSPzQX+XwFkEUms+pH","BpPRDQARVGfFSdSUhVUzMCIDLyRMRxRaoT/WEo/","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371082"
"C/WFDcgCdqbnAjMVuNAZAtbhokhuZJPgORDGBlr","LXtkUXUBuWQVXT/KDiXYycqkWgCFhLcPeSpTgFE","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371084"
"abQYfBZhkWJdYIuaAlhdRVEJNNOaNJzjhUXhypF","WRDgOhRRinUZkZpcZPpSFgzDJ/ywRoVgeSztncS","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371085"
"jEmgXPHVTpj+zhDRFATfGyQSNHCVYVZeWFUtXzt","tEHOaqYQhLVqOvvWnyqYgJjdiWUmcfVqTbVlTfI","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371088"
"YXbsAxpwFSUpWcbNVNXIbE/QQklTWXHpDTIWvX+","CBdCMDXYZXQWueDbatTXdmMSUwrRfoWzNwjFAXY","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371095"
"NZtCeUIXvTlUVcdYsKgOJTQFGrCVYFvhxzRzkFs","ZJtRxXJROOg+UJWumUzbSSeSvOUWrTRlJEPfQTm","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371096"
"QdijRotgvQEdJJveZXIclWYDkgeZSTRTZO/GYpt","KVxLeYUWTwHVK/IYVBaVX+hQSuXmNEjnX+vSyFc","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371100"
"AGZlUCNRjNydMmgBNek/LEkyAWWmWfWWIZlZRVK","jcRdNytLUwaRXTrAYuaGFnWXkPAGQCUV/Vxup/h","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371102"
"s+NMTAj+iFuRKSZXWv+AXky+ZnZyQyXDYgqNeDp","TSstFTJRMUyQRozKbaYWTmjTWbayLYwFXt+/Cri","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371104"
"MwQtgRYadFwTAmkszXGJsbXQvKsTnesh/OL+SkO","qpNmRZXZnwsRWpUbxUHSShzQ+ClSNysMSVZkcci","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371107"
"nmEtUiVtZUXfCElmKjHFnURSqVsBVcylEZhajkA","CoxRZZhKtiIxumTxYUhGwHENfqba+VwvQwuQRSS","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371113"
"RVluSJRGsXtpTuFrAXZYQiODrTQefZFQSSllanY","wUQrZoBi+tvmWZapPBUUiYHZpuSXBslKsNtjUnT","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371119"
"lkbEmdWaiX/bdJWqHrlAedIseuEKRcdEfrEApoL","ZuzDDrfOMzwBwKtnmeAUCQdvQkrNsgW+jZGXQLn","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371121"
"/ATScLsdVVYSjSVuC/WfqTWne+WjbyRBSA/JRNc","qrvdWlOsrTruI+BpV+guoYIzcSmWSwjPXzNrUIM","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371124"
"kfsAuEXyiFFeHQXgFWuntFSTmXvSTQfauXuZxqf","NWVOWyUIh/w/WDZJwwrZ+OTuNQqhMDlUThvHUOY","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371126"
"XVwmsQOSblUATSFRaSibdUCr/BEDXNBvOXXsOQn","bqeOoDPHjTThBsEUXICu/TXBvsSzqxyuZeUyhdq","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371128"
"ERZjsYigUuKsMFUXPqCZgRYAfNklJhNYzVAPUrV","/yuwd+NHkRLZQUCIXVUQPJqTQqZvRc+tMNSHIzw","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371131"
"loMDWmzvBXUQXUjbhlSonVgHpSnEySzEmXYQMAX","xFVKcRZIUj/QFxVwkUiZTnlXaifKg/CcHGCqscW","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371134"
"YQViwbJjaPTARQq/TWK+mFzyDBQK/WYIFdlicnU","VlZFlUYVgsSLWRfEnVpHxQMhZetIXOTplQSmTfP","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371136"
"BTRWMSfFxc+WWzT+FLdUYZYlToYMmwZphsjDAqT","lUUnEGhWtbJwNZULw/KSINt+ThKMjrZTZNMudHP","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371143"
"U/ST+VjQNXvURKWTBaV/skRmRZqqZNgVisc/Xdm","FcMwUZ+DOLpzuRVJgAqQvPRAFSHptUgCXNcYvUX","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371146"
"BuLZWxzlFVAV/SA/oysYuQMoY/WWwfcWgoIlcpS","A+uSyRawVTRwlw+GWeFcGBpAfQ+/SFbVKHZnSyT","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371147"
"uSSMFQIZrNA/TvXUtdRwZRJLXmkZEXVPEzVdlbl","QSzMRbiUOtJqhRfwTVRGYFyhUpZRRtiKVYWSVpL","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371151"
"CxSIzUX+vpVRdUWQRyX/laXNHgYliRXCWzGUNdp","hQZxSGxbZBnBZblomlLBVFVLNgXfiShYSWOYphk","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371153"
"SuCQeWWTUCfZCXigZVTaXuZnShXe/ihqXSVzYiO","nJlYRpdWeCFQVSoRQaVwrbidlXt+bNznEWHYrmt","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371156"
"'+TWnwbmfRUSVIZqSVYjXRqYwLirtQRUKfT+bbYC","sULGSrtzAGNBRNLpukJhvCplTMhyNKAIVstFViF","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371157"
"RuzXiNIUtsXKiBXneoSYGXwTObQMtoFSTThSBKK","NWW/zimRItWVV/IQUZaX/QKIOciy/VRQhDRWsT/","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371158"
"ReNMQMvBEFhUWtnn/DSJNJrYNZYiujYygfRSSZB","NWW/zimRItWVV/IQUZaX/QKIOciy/VRQhDRWsT/","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371159"
"YmmvYsAlINcKtojQTYudKKXDVDQxNqRZSFPkeJR","UxsiZfqPfVWxspCnkWNWVZSjkrzfIzAHVKmTZgc","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371160"
"kpjwvRRWtZaY++RB+pVpjOuXob/YRTDPYAgnKdo","cpzyBECVDklZehRNvGvGWQnNJUSLSUHqSDFEDFF","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371164"
"TEbwUpZmEHhEYqZRyZXIIPSRlTSgslWvQHMTOx/","XFkUiOYIlUKu+TUGynaVW+UgroxRDOLRRHpLN//","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371165"
"BPoeEWmJCsRLEOSdNGmUXlOBRYNLffwuUHBFebQ","TidRSKdOAWsMARuGZqn+Yw/lSQWQHTiXYWrTRkp","01","Turnusablesung",2024-09-06T00:00:00,"J09B1611","00000000000009371167"
"Zqi+ItlUtIS/UAcvrnSeDxUgNKIxXPivRYTMjZT","TevHxNnSWYojUSMinxxTpQHVMwOTUGpIgKNrDBs","01","Turnusablesung",2025-09-08T00:00:00,"J09B5431","00000000000011630329"
"VDleiUwTkSwQeOSrcuzCvTmYUoQyAVDXkpWuiZv","ypQ+TcvXldwhunVBYtTDUExECZTFbHWcUsjzUwN","01","Turnusablesung",2025-09-08T00:00:00,"J09B5431","00000000000011630338"
"aTTkkYYKZTHWzdiFVYAlJwcYCnQnJbTOszxVR+D","RDodkmopYbIXeRn+RsaTaNgSQWoBvQVDnRfNCXm","01","Turnusablesung",2025-09-08T00:00:00,"J09B5431","00000000000011630339"
"PpWqFsWHHMMNQofHVyNUiBZXQpSqcZGCnXrQfeX","/xZAoisFO/YYAFSVJOGnrU+sqoCVPXZnBQeTuGO","01","Turnusablesung",2025-09-08T00:00:00,"J09B5431","00000000000011630375"
"vBBsjHQSSaLKUrPtzmuQEZCUvEyZTWua+YXUowg","JEYiQW+CZYeLDhTZESnuVVktgZZDUe/eSRVW/vz","01","Turnusablesung",2025-09-08T00:00:00,"J09B5432","00000000000011630480"
"RJLSUPZRCxISmuUDpZWJzMiMOTTFiZbTAwJrHHO","mNJNzKdJXOAmXDMeSNMQORoAYxUUZpkzRHDqraL","01","Turnusablesung",2025-09-08T00:00:00,"J09B5432","00000000000011630500"
"LktqSEsDYFZthuTUkJIuhYfSJubRTVhalhzBaOZ","LZbK/gG+qM+HhXMNxlonwSLvRvseUHABECUjUoo","01","Turnusablesung",2025-09-08T00:00:00,"J09B5432","00000000000011630501"
"NVNxVsBTedXAguXAtTsFgcVEUCyktXGllPKanUX","/UTHs+QHLJZzTUPQhJHvsudAfBTQqevAMqYzqkK","01","Turnusablesung",2025-09-08T00:00:00,"J09B5432","00000000000011630510"
"bYWoPyShqmbfURMuBZzCSiXSWpNjmWjXvyrQWqd","NXEGXobpLGcckPUdGShDt/SONQWkzvHQtyTZVqm","01","Turnusablesung",2025-09-08T00:00:00,"J09B5432","00000000000011630541"
"EoVpKjY+YEyqBFITWRXUMYVZWw/YYHYDXrrtmQL","'+ExMoJSqGdHXTjVyPZkRTAmQwjMWMTfdTnaBVtc","01","Turnusablesung",2025-09-08T00:00:00,"J09B5432","00000000000011630543"
"FbZBeUZRiYQbyTZdiJmVmFmplFFHVjYzLeQsuAT","ejjySbXVYGtTUSZaXVjVXZYvUpwqoWegCsMVnfH","01","Turnusablesung",2025-09-08T00:00:00,"J09B5433","00000000000011630646"
"pZEYvYRhduqxqhkRWYYHFWptjRYZbJsSqMXYuTG","la+vYyeDJQmJRYFz/XQlmVVLFHYXWIYeaKAIrIe","01","Turnusablesung",2025-09-08T00:00:00,"J09B5433","00000000000011630660"
"KtRCHAMSmFIkHWTWYQgYhanpTQQhGbuTbFXn+na","VNaDOVi/s/OaRQzKUYLJmCFg+eJXVuXfVTdPVQQ","01","Turnusablesung",2025-09-08T00:00:00,"J09B5433","00000000000011630661"
"amecXMVhCBkeJJhXpGrsStCXFELtOVwVjapMVMu","AoDImIJYIxF/TIUx+hOsVjNGUpkUxQxZhHDYKMa","01","Turnusablesung",2025-09-08T00:00:00,"J09B5433","00000000000011630692"
"FZRGlbGEYCzQwdxiVYDcHzANqQRglwLZtZTnpFM","XozQYKaETAQCeFtGtIt+lscUrUhgsaXTyaOW/VN","01","Turnusablesung",2025-09-08T00:00:00,"J09B5433","00000000000011630693"
"nqNlnQJTEOcdAnZFRlCtUbPtCcJMGuYAexXVSXr","DdLxIhWUUNVVcaJWQANHTWtl/SAUupTfAqxUFBA","01","Turnusablesung",2025-09-08T00:00:00,"J09B5434","00000000000011630831"
"RyQOtQ+zCjLQjASvkVQBTmwqiFsOivAGsYOsYKr","cUxUpQmPhEFYpnVQV+zBmKSuRzSIRQQYDlKUhcA","01","Turnusablesung",2025-09-08T00:00:00,"J09B5434","00000000000011630836"
"FWLnuocSegVKQzGVVeNzVvagyLNzZFTgFEpaXUa","qSmQd+AUaJlPDmv+N/vjKnQgRUaHydbOCWRhYWL","01","Turnusablesung",2025-09-08T00:00:00,"J09B5434","00000000000011630845"
"iBoUbrWiV+zuAoHhuxnrNNhXWKikT+EygYuhVDT","LQsQeRuUyyseJYaMmahAqSSUXpKlMkaYiVTnDQb","01","Turnusablesung",2025-09-08T00:00:00,"J09B5434","00000000000011630847"
"BzOSTQSuUTtKiWPusACHioRyiFdtEwFcWWixUeh","ZVyTkQXXRsWsZQdQEjTOJkpifkktpWVGJazZGTL","01","Turnusablesung",2025-09-08T00:00:00,"J09B5434","00000000000011630854"
"WyPJVNBbdBFZmYmneUhYQoDXCigtLVmpUUYygnO","MoAOzTIWUWvHuocrjYJLXY+HCTTdXaQbqnEJvaX","01","Turnusablesung",2025-09-08T00:00:00,"J09B5434","00000000000011630856"
"baksSUzIKjTbSPSSDtkDVVuuzyXuVnsXrTeujLY","oSYgXOjrciQSCqwmpLvSsyhUOqRRDVBrRaQtrFM","01","Turnusablesung",2025-09-08T00:00:00,"J09B5434","00000000000011630863"
"E+IBBHBOpfuXGFsfxnqSnDQrH+UzWHjeWCNDqcg","YYHhEDpksrvLrEvXyqTYvuhRtqP/XAGcsLRqwKi","01","Turnusablesung",2025-09-08T00:00:00,"J09B6201","00000000000011631014"
"GC/yNmyQPtRVNTmcvCjMbZXFRTZnEpZQxleQdmF","gcWkYrCxqFbZLZOUJrkVW/UZklIhCUlZKubTsyy","01","Turnusablesung",2025-09-08T00:00:00,"J09B6201","00000000000011631026"
"McHcSDuLkmIgmVTjBSCxqWTY+biCnuqhQGQYAAM","iZMESlLAqdRQkzcEUQHhAOxWhrwPRsAVevbQfZh","01","Turnusablesung",2025-09-08T00:00:00,"J09B6201","00000000000011631037"
"BJPaLLVKCECxlccyVfoldUgsJnfNUXRfTueTqlU","ZVcwXkmNhTjeKucnpi/VyTXZkSiSUbPpJbuPlFd","01","Turnusablesung",2025-09-08T00:00:00,"J09B6201","00000000000011631133"
"RQRnAeX+KxyIxJUqcQfgiUmGpoMsUwYKgZyuSMW","lw/OpKGdRXml+UtUrTfxGgbGiBRVCNYwHOXrXVg","01","Turnusablesung",2025-09-08T00:00:00,"J09B6201","00000000000011631178"
"nEJHZT+GTEoOZSNnXcmOXLxVmjLBWzzJNTbSJWe","AGBwmlBTLjiGQSuMAU+ZVvtZerhyrXHZPUSZgPP","01","Turnusablesung",2025-09-08T00:00:00,"J09B6202","00000000000011631376"
"WOUZNXHjEpVblgzItUSVPVMmCznBTMWJbXnzYiq","q+tEtQprXrry+vWUrkVujXTRB/yVuKkHPkQZRoL","01","Turnusablesung",2025-09-08T00:00:00,"J09B6202","00000000000011631398"
"WScSZbZXXmSWIzwYWhs/kKKSujVgYYqEVIRoaYU","ckXGzWRojmPJMvEGd/ybZRWXGlvVLWwRPzG+tjd","01","Turnusablesung",2025-09-08T00:00:00,"J09B6202","00000000000011631403"
"/QXiWETXCdXYRZzsLlUXVfIKWGrANlRqQATZfrS","mGQiVOJXyGhYvUkrHihjcBR+UT/AqSIMqXEAWbW","01","Turnusablesung",2025-09-08T00:00:00,"J09B6202","00000000000011631474"
"vya/GXtWegiVfpSqjwQnfM/yQCPSSjIkzcsiKRE","AbncuKmlq/RyhvKufrRcIfWW+hbsTMKeOTijZeg","01","Turnusablesung",2025-09-08T00:00:00,"J09B6202","00000000000011631521"
"'+ZHSkFLcFXtYOKk/YGDIxa/SWWFeIIbTZFyiPUL","Vc+LSEXUjGyulYujuSaYQbzIWlgUK/iheYtZs+X","01","Turnusablesung",2025-09-08T00:00:00,"J09B6202","00000000000011631654"
"lkFlGETtRSvuUvXv/JwlcXKakZgWJV/OxbiDeWz","rgLVZUsXgTeflFTNVRyYXQwbCBDXSYdtDmfSvnV","01","Turnusablesung",2025-09-08T00:00:00,"J09B6202","00000000000011631725"
"XXukgZswwqielYVLS/FZNfIZfrRWrHOQOfSAhoj","brepZQXfr/EKYpzoLVMyIEFrXnpjIjjDV+uqAxY","01","Turnusablesung",2025-09-08T00:00:00,"J09B6202","00000000000011631733"
"WwZHyLXXtydxfZ/BRTpmaRUGDnuISWXxYgUnsWV","wfWoYOeuk+OirIQdIQwJthepuYdjYHZRdysSRaN","01","Turnusablesung",2025-09-08T00:00:00,"J09B6203","00000000000011632088"
"dFqeFlRtFwbsSMWdB+HU+R+DXOTYYI+Vkf/boI+","oBLjMUYyyR/RherNvBQAdrUzWmtRoPUqEVYTbdZ","01","Turnusablesung",2025-09-08T00:00:00,"J09B6203","00000000000011632119"
"MUmvqXuYXNGniwqo/yUAT+ZfSBOndZKpXBVH+Ev","YJDTS+xhMXRgFdzBbqfPnDluQdoeavWZoHtptvK","01","Turnusablesung",2025-09-08T00:00:00,"J09B6203","00000000000011632121"
"DGxXRhkIVRMnwsfcnxKQ/StiSufVlQxP/KaCXMi","DzyXFYgIDLqPQJZQvsPmNEuqYoapzoZvlEvSSZV","01","Turnusablesung",2025-09-08T00:00:00,"J09B6204","00000000000011632433"
"mJ+eXqSNuKYUpVLWpYEgASQmtjObFXTfAYRLRcb","JNRyNsoYriguhcWlPECQIKUDMNQVPYfSyBEGYTu","01","Turnusablesung",2025-09-08T00:00:00,"J09B6204","00000000000011632458"
"WTWLilv/RuiFeyGJCCUTEWoOYUCSuxWuqOHcprw","VQQiewgcmZtoGmrvEGTYADZFgwQhvOTOgELToXY","01","Turnusablesung",2025-09-08T00:00:00,"J09B6204","00000000000011632616"
"OJTTZcPTJEkmWZQDUYndYVRvYZZeSJIksyQXXZr","Ujvl/xkRcSScbVrooW+aipbSwuLisjcdQTXtSVn","01","Turnusablesung",2025-09-08T00:00:00,"J09B6204","00000000000011632646"
"BZLHOEqRuyEZVfJjapKV/Qj+tWlSTZqklNsypXM","Vg/UySuydzlxNFbV/CAVXFlvfPEJOWFoXyXJcRL","01","Turnusablesung",2025-09-08T00:00:00,"J09B6204","00000000000011632649"
"oOqtQSvQReGSADFZxRKJOgcSYTbRuRGQhBGUFF+","MzwrKYSVXwRDVKYcmNfKzYYgzBHOVOorzhUhlvz","01","Turnusablesung",2025-09-08T00:00:00,"J09B6205","00000000000011632849"
"guGBdlLiOR+BxSqfKGYcTTqAimxcaUNKjlBXQUp","TWWfjWovMxk+DTUmIXjqNjspWZxZNfPjUik/FjS","01","Turnusablesung",2025-09-08T00:00:00,"J09B6205","00000000000011632856"
"WHQIYtUEkWSXgczXjwfqrtSubC+MlYeTWWVIZSQ","XXUpuGdjZWIbFzRMkDzJkpAXrWmeDSnmknthVTG","01","Turnusablesung",2025-09-08T00:00:00,"J09B6205","00000000000011632897"
"alwSzhELSUBzvQDjGzBoALTYXNVt/aZUXXvlOVk","yBSClSGKxCxAIeNXQeUdJSYGVvJxJcrpDQVdihY","01","Turnusablesung",2025-09-08T00:00:00,"J09B6205","00000000000011632945"
"nshRSWLURQZiJRVWHWw/gLsWTZGbQZLPvPTbJei","ATEzTVFlwDQVjSHWDA/KRpUQCRRyTsSlnjZEJqS","01","Turnusablesung",2025-09-08T00:00:00,"J09B6205","00000000000011632950"
"YiMyILpMTDTZFNNNVQ+lhBLZdLiJ+viBZnVWgIR","gfwoHVwVOWWldRWawhEd/+aSRuUQX+KQYQWTwrL","01","Turnusablesung",2025-09-08T00:00:00,"J09B6205","00000000000011632954"
"tFnfSOh+XWScAUXMdZSVEWkbZDdgxNedEmXVwrQ","XREqSgSYNDwahNZtkDUCokvdZYZMt/zXXbTqSqQ","01","Turnusablesung",2025-09-08T00:00:00,"J09B6205","00000000000011633151"
"WeXWVDSJLFNNRFZXQPvQQUqgOuzzSuWTBNXXrtz","UEcgBrVzXEPZdRFcd+/FXmlazeGZFXnjVQDz/c/","01","Turnusablesung",2025-09-08T00:00:00,"J09B6205","00000000000011633257"
"jKXVCSySXSSkhZAmekXwXVHVRgPMonxKsXthUsE","xfEugXuzbRMSxWxFQsZZrnCXIYQLHYyEMjlsSFs","01","Turnusablesung",2025-09-08T00:00:00,"J09B6206","00000000000011633574"
"zIWDrVvyl+dWkZYDfmhqZNvWMzWpxZkLiUIbLUq","UjGtBVaqBDRbSxmc+XbvzSMceUFCiZj/KuxEQVM","01","Turnusablesung",2025-09-08T00:00:00,"J09B6206","00000000000011633575"
"b/Nxd/SruQUQUARZBNQdIMjtYmoQYyXUUuwcRLV","zmkoaYxq/oPqNmgbxYhIunVNRScABxqZRkFSRWN","01","Turnusablesung",2025-09-08T00:00:00,"J09B6206","00000000000011633587"
"vYCjNUuUkXGSUJTLSORmbVyxiRcieKCXnzRMMTl","Kn+OdMzPOclbFjiFjSKZWkTWalunJFdnCrQQgiX","01","Turnusablesung",2025-09-08T00:00:00,"J09B6206","00000000000011633592"
"CXQP/XYxnXCieDWTATpFnaopbToPbnHQSZsNNc/","/tDSrOMtoZocPlsYkKvUXSBkUoBxVRIIEpdlHSU","01","Turnusablesung",2025-09-08T00:00:00,"J09B6206","00000000000011633607"
"FHGToNQWZkNbZ+ZXdithtVbSH/UjftAxhzTYxfq","LjqWXNAQzTXYnrVXpghSmyLaQCTZZYExRQTBNxT","01","Turnusablesung",2025-09-08T00:00:00,"J09B6206","00000000000011633614"
"ZxMDYvYdTR/SmdTo+h+FTQjMSzWyLuZMXIn/njV","QVUFMHHJHREQegSeQpIRBQZyUQQgdqUdYeQVESr","01","Turnusablesung",2025-09-08T00:00:00,"J09B6206","00000000000011633623"
"vKTiVYrRPtqDzXpxVyWXzRTVxHSbETXNUasonug","yVNMAZXDW+ntBlGgTRYfOBzTDWLQrERLlmYgjkp","01","Turnusablesung",2025-09-08T00:00:00,"J09B6206","00000000000011633637"
"dtzjSWzkBvExKgEAuZRpEG+XLqUSAzlYpQBZEwi","ZIpRfGTTyYuldXLmQSWCAJaujMsatYQKouZGS+t","01","Turnusablesung",2025-09-08T00:00:00,"J09B6206","00000000000011633639"
"zkANUUkZSGvS+KukmVtJYYdZY/xQR+N+dYXQbvu","CCeMQOwSjVxVuwnZYkygFDBNTEWpZJmDGfULTVb","01","Turnusablesung",2025-09-08T00:00:00,"J09B6206","00000000000011633711"
