HAUS,ANLAGE,ABLEINH,TOUR,ME_MA_ID,CITY1,CITY2,HOUSE_NUM1,POST_CODE1,EQUNR,ENTSCHEIDUNG,REGEL
"OEkTSsjSZDHXFTeYLLhPWtbsojhjRhZZVStXTqT","DkYYWYMYZWbIZimoFUIiwYzhbRYWzfmYEtqKUwC","J09C6105","J09C","sRGRAVVEaUskzRZWZXZgaUaTudBpYiAoGxRHYNW","Neuenrade","Neuenrade","3","58809","vHNUW/kmOaRBR+IeWVmYLbTRQAQgbtYARaJgaSz","EVU","Standard nach Anzahl Stromzähler"
"Vm/gsHkrzFnDbsXTdNpPOKfAaLEYSsqE+JfRAzm","PzinGxMTIzVRJnIYQTkEowHmhpQJjJJRYhltznR","J09C1621","J09C_J","oOTZdEYSRYreqCZW/JCSyNXjKumCoQxdvJQVnQU","Hagen","Halden","7","58093","UYv/KfBYkiialnDuFaHXdXgVRnkAcAPgY/StH+Y","EVU","Standard nach Anzahl Stromzähler"
"fQlQYUCeXPqTUAXZPieIdN/IRYZnSHAX+cSXVaA","EQVYBOFdYZudZRVxZg/SzZRV/fPgEUgkMbIICLy","J09C5481","J09C","ZNoUQoThla/++xyntaYNQDQzQegoABQBWkCYnDI","Halver","Oberbrügge","7","58553","VSSRXTQbrGrOzWhOzVXqDyInXMeKuXcn/DkJfvZ","KSA","Standard nach Anzahl Stromzähler"
"KToiCXBZqTKXUWLqTruEYbJUVCWCXLgsiaZYHoZ","hBRHfjgYHcZxYJdElnWU+RMZVTbTkbTSBFULHBN","J09C6102","J09C","XnMvwgZoXRBriYpvsVgzHRoylLxuWRuUaRZPLYX","Neuenrade","Neuenrade","14","58809","GYQnsYW+UYVfYyTvhaUUeeNcmcTsHjiBUGCIZMM","KSA","Standard nach Anzahl Stromzähler"
"tfreVZWvr+IdwVWNW/YQZUzTvDBZSVAhpQTivJn","MVYzCeWS+cZMgYRfvvTbLNXnLt/QqGCFkikevBt","J09C6504","J09C","q+tx+QF/aYDLQgXUvxKSqtYHquIU/ioKyAzTeyC","Meinerzhagen","Meinerzhagen","87","58540","XdIcgzsiNUsilXQcQfureYvlNSxYgYbxYRRARYl","KSA","Standard nach Anzahl Stromzähler"
"xivYCcrQWveNQTypMKUcgfbmNBy+YtYqqEDVzvi","IZy/TTrVNZEzZXbcBRmBedTymTGZSHxADHvtwZs","J09C6506","J09C","TVDfmdOQwnMZCKxZWaTHufmIdZcyQHCtocmoDsZ","Meinerzhagen","Meinerzhagen","6","58540","GYhSvGTlRObFZDmCSkHFmSOSOcIaWcOXklfssKS","KSA","Standard nach Anzahl Stromzähler"
"GBcnMSutnqBDAXsQNBBtUAWtGxURUuLUztAWMmS","UvoVVBeIaKnWXhOmIeffTQO+V+CmyrrbfSZWkXX","J09C5081","J09C","NZcrrFuUU/YTTSCO/r+VtjgPxmJaEnamhWNClqF","Altena","Dahle","14","58762","SViwA/XRbcLVREMTMZZE+skAVi+zEGTYZVSUsMP","KSA","Standard nach Anzahl Stromzähler"
"fpGmWiWmwSToHVGlSmwkg+BUOpngzJoRVxbWsmW","QynkgMJgJCRFUQUM+IqNZCrRTOqYWQpwXmuisxS","J09C6106","J09C","FUKVbSpYOsiSpRfNrnQxGqEEAZbnQZIwcUvo/uo","Neuenrade","Neuenrade","37","58809","TKblCJUHZXWR/iVXRvcVoOKATXLXbwCpmvt+bci","KSA","Standard nach Anzahl Stromzähler"
"zYQWfo/YRtjYfcWTKSGIZQHMogTbNZWciK+mYuh","VPTEATqYvpRPMCZm/ZYQDQWhx+WbGdkGkHGWMqZ","J09C5082","J09C","hNWCgVbgSZFzVXnCUDKPMaYtRWYbiWTrZZCynMy","Altena","Dahle","67","58762","yYYimpMwoESkTBayGsTToHQUFPVXFxIJpywcOSi","EVU","Standard nach Anzahl Stromzähler"
"vLVpsX+flbsbKXcJNorDhVFDdPkS/jIXZlRnJsa","ZXzOGGxSvXAqpkuOAoyQ/+qQMNHVxuQUFDaGhcS","J09C5082","J09C","PtGtdSppythcdOUbFURVXaVUaJLFYSsSCAZhRqu","Altena","Dahle","25","58762","oUJd+REcAiPThMjX/kgCviPwzizmIzCGopyeM/u","KSA","Standard nach Anzahl Stromzähler"
"gkgpdXaETtOTSaroiWMWTIRkUVYKAWZViHZtRYT","PeejybiiUJ/LFYJPyYWqSUYSVzYCdDYmgQxyzSu","J09C1621","J09C_J","luUbTqucrhJ+ZDdTFtnqAvvVgMgjUDbPXQhQRdK","Hagen","Halden","19","58093","mRnqJQboTShWlmbZSVQX+luNKgasbRKBwCdsYyZ","KSA","Standard nach Anzahl Stromzähler"
"MUDGbqeGFtpWoQWQCbLYe+VGyZbplSaXoHbOzOo","DfHujCEoBwldRZSrVgITAaIVLxbtLIFnOHkZWRd","J09C4011","J09C_L","THOIcrxYAIUYyBOTNFVTZvXaRWczKlcrUDARRIl","Lüdenscheid",,"40","58513","VMdQzjIYXxBurtfgWfAMFTXMTwOZxHXWorPRmnC","EVU","Standard nach Anzahl Stromzähler"
"RWZJXqSQDVwOQxizRPXB/AWGWVxVWJmBK/DFiTT","rZnWNWRWRu/kEeLzBWgGD/YhbxY+QQSNkBDoXwr","J09C1631","J09C_J","LM+IASogYTodMe+oUZXhjgTTaujLgEAhF/maPhY","Hagen","Herbeck","30","58093","UgGWgUJlTlgdBrsQKXDVMuNoQELQYUYojZuIfSW","KSA","Standard nach Anzahl Stromzähler"
"GmbtjQblRXLYzESiwGJntDNzFxWZoRvMvKU/XfY","/umNhTlDsSmIUOgOYRsssvVKXesfVYZkwTiqWkY","J09C1622","J09C_J","THOSs/KyFGaHydTVNeRGdrOKzZeFUWQpkkqiFRE","Hagen","Halden","17","58093","hUQJNocXZyhWCmXxwgHmafdKHiSdAKApRu+oAsI","EVU","Standard nach Anzahl Stromzähler"
"xAPiHOAngReRvWPgXNP+QQ+dvqQQwwRfkQjkZQv","iTbV+jJrXuvuZCBJIlj/xWQp+UmUmwjdoBXOEIU","J09C6102","J09C","EpNWRXElclzWofBxWUsWZpNHcLhoWVQVioZpYdQ","Neuenrade","Neuenrade","22","58809","NfETgFADFxqoHKXDlTHxrJhjQSnbUTolToWbUZs","EVU","Standard nach Anzahl Stromzähler"
"dnBL/jIjLCtKUMZMdTVwywjPbTnXwzTFfCcgdMa","LBjwGYOITuPTYCT+MBYBmDP/gCqjpWsPt+xjedG","J09C6103","J09C","VJQbysTEkUStHQIpWSrwOYjUuTVWhKyBUEgyDQy","Neuenrade","Neuenrade","18","58809","KlcKwZfaBaYbQlptRQZbVEFNNcfZtvYHALxmZwM","KSA","Standard nach Anzahl Stromzähler"
"QgKlXxDAMcJdNNBBYY/CUJxRsjsmECNDRRoDQkU","QbUWaZqSUdDkRxHzquK+VpTpFDizPFpSBsVxBVX","J09C1622","J09C_J","IRVpSYntWXLqSSMglZPTYGljBYVbyTYPpwlGhWM","Hagen","Halden","53","58093","vpS/XKV+cjAnQjsWwchzMORwRLdzNNYVPQK/HwZ","EVU","Standard nach Anzahl Stromzähler"
"QpyT+yTQTOgsVsxWfzoB+pBUlXzYsZZUIfdWvRP","lOqk/WQgJSpRKqyYMJgIVyYScjnYoAxJLut/lZj","J09C1621","J09C_J","KcoODEjVZgUXjFhSSWioQyZHgZUGSchAEpthTZW","Hagen","Hochschul-/Gerichtsviertel","15","58093","JpVoxTY+iAIOJeevVjYoOSakOtZWSsTeUZ/UUXe","KSA","Standard nach Anzahl Stromzähler"
"wbOp/RXwSLKRgRBzYATFfQpXaOuEmp/TlZwXnlO","bkcADkVngG+STjPnqntoOgHmxGXhnSYVRMVDZYS","J09C1621","J09C_J","zQkXgIhGEDYsutIDXzXwZQXoXZyEWQRMSUSdHyt","Hagen","Lennetal","4","58093","/YGrGZVVSbxkYVDLOovWDS+ldiMS/TCqyTCXQBc","KSA","Standard nach Anzahl Stromzähler"
"GfaC/bRjTXqmcGRbROwsDYGXr+WRC/nDrHEsmSM","kbhAUVsadcTBWWYJrPDkILTEWnLEjMBCQyRsYWY","J09C3401","J09C_J","EORzVxqGhSRRRWBYXneRFvBmQAvQZYSSvUHZNRT","Hagen","Hohenlimburg","11","58093","oE/SaJSQeVZS+VwTQXGsPCODdFNCCVCYWUmUjTI","KSA","Standard nach Anzahl Stromzähler"
"YuXxQrwLU+IVHUKRYnJSSO/WDYzNRHTRtGoPCTR","cCMKKHPcBxUpxRSrQxpJZldnQwTuZUzQJKXFGXT","J09C5401","J09C","pUfHkCOUOnDNbb+GKrTrWu/neFXCYFTnVUZnMwM","Halver","Halver","38","58553","jKqBdSJSKfyRBRHmQgQHrPrPkXhsNGZLRSvgRWV","KSA","Standard nach Anzahl Stromzähler"
"IbpVhPOIRBFkvAeFwAgpOYRpLGwtgHHvRlYHeUs","CTDJeYOZU+cPBodXvYcGxfMHFOqznSzgzaQKRqT","J09C1622","J09C_J","YTLwFQSbTfvkdvtIKQfvFqBVjzMSUZrNScGVQso","Hagen","Halden","48","58093","QoMQYUXqZXTtRQmZSZOpw/FHEJHscXr/WySTock","EVU","Standard nach Anzahl Stromzähler"
"CXATcBXcWsZYjyooIXPRiA/BtoxYGCXWGtTyjYY","nYX+pEXnSHiUUfAKBwrYEWgdW+mOdCBxNMdBUYa","J09C1622","J09C_J","etapYiXQWFTOiKHWTcHFYBjdQeakS/yjDrlDciR","Hagen","Halden","28","58093","IojMZWqI+sfcyAYTGojxmGcVWAdTnIGAZrZtTuV","EVU","Standard nach Anzahl Stromzähler"
"nYKSv+bbXpopRXeAhwgWprvDiw/lOwSCQIQWeEA","wVDsioiaUULZOTHEYtOH+QPeOASUjnogzqAsyvq","J09C1621","J09C_J","hogIIeUoLIramdZZUZZZItXGeBYspBffiWTZAZO","Hagen","Lennetal","3","58093","RTbZMCRpTocoDWQhJGaGmMbNXniKYUIodqkhBsW","KSA","Standard nach Anzahl Stromzähler"
"MURFZYjPbOqBYF+QKQcwCAAZYpjRZEa/Zvs/SJA","idrQWG+sldIkXO+EjoqnYQXmlYISQdXCPCRSAqs","J09C4011","J09C_L","UaIUoqRsQPzvWnoaB+FfND+UBrYkcEBLShJOkwe","Lüdenscheid","Lüdenscheid","45","58513","qTZXIkcocUqhwNoXwjIYQqwxuWeYQRvEKgpWAWE","KSA","Standard nach Anzahl Stromzähler"
"FDXvkZUKUuYePUQ/lZlmDSW/ROVTdKFtIUhJDZt","PqTlmSQAPWbEEEe+x+hCZvHp+PYCuyxbVUYZaYy","J09C4011","J09C_L","VkhgMHgFmdjgZS/QqkleFTc/PFDbkpzIwRXFghs","Lüdenscheid",,"9","58513","/+uKSaeaUUZvUTIlQ+VWiGXWSLQVwD/jKDZZAfJ","KSA","Standard nach Anzahl Stromzähler"
"xbrevduCRXzGRmnkXjBaryecvffUfG/TbFDcpWW","fnWU+CtMFlPnjR/zRfUeQKTfyWgSRVqXIXEinZM","J09C3401","J09C_J","XXXJTZvQzLUHaccgVsTzDYZjXbOGJXZi+QWHECV","Hagen","Hohenlimburg","17","58093","lhLpPKC/RNLAEVdRJHfaIRpbXKN/XgaicZUYrqJ","KSA","Standard nach Anzahl Stromzähler"
"XnSHXuCIRUMNFSryZxVXpSHUWeXaRlSaFrTF+ro","ZXLqXWUXwZmy+JLH/GWwwUYQN+GpMCUzVeWvJAB","J09C1631","J09C_J","izD/xk/ZSUJrVWVQx/TbPVkPdVNJeKLVtCOxBSY","Hagen","Herbeck","8","58093","hPFXKJp+XLqXYrCmnjXKtoErLWtMiTOyvEgYr/E","KSA","Standard nach Anzahl Stromzähler"
"kVrTHcuiZtmBEeNnVWRbJSRfarfXuEMtSRakuuE","'+dQTRuByxzjPUCGYldmnNdDOnbdnRKQamNEi+qW","J09C4011","J09C_L","OjQWfDbeWe+RyjVINqivzRGrSVGCeKkmzfXQUeA","Lüdenscheid",,"17","58513","sNERTdhbLvYuEqDTrWSeYJWiRLDxJIhTKXxorXQ","EVU","Standard nach Anzahl Stromzähler"
"YmcZqlANxAyvWkZISMNXvUgyoZtX+UVViveThSD","faTsvAjVnIfMDNfZDajnQnNIJZHGSIXkGvInOyk","J09C1622","J09C_J","lRymWnkSRYABTrTWaSCwcGalFZYSEtrPRCatEFg","Hagen","Halden","11","58093","sQ//knvrIaJh+SrezYnTWPYZqRqUGdZtvlmUhTX","KSA","Standard nach Anzahl Stromzähler"
"u+cPQRXSCNDZzdIdSNBoiSZfxXEuTGTUYKYSKgt","TGXTaGiTMEYBMhYlRCDiMfHDYnMYwTYnIYIBDWW","J09C3401","J09C_J","U/YHTCEzxSRHPnFIThHLKpXnWGnTSBKoUZVlDW+","Hagen","Hohenlimburg","9","58093","VYaqLEfEwFRTijVRTZXHWAJQFDdNJaSkftEIgUo","KSA","Standard nach Anzahl Stromzähler"
"RoXnar+RqsbTOepChThHhcKJBnXSIR+bYQXJOVS","IfAeRUatjoQJqUjwUFxGeQARgjTWkY+ThUUCsoF","J09C6106","J09C","YfLZgxMtjjxFQLQTbfuKhbRTWTrNSx+hXSfUOUU","Neuenrade","Neuenrade","79","58809","ARlrFbZoZvOORjDUBTACZoRSVF/FL+zBZfPTUqX","KSA","Standard nach Anzahl Stromzähler"
"WmVyqFfpNfbTWsQFOZsRnHVxacEu/ShoRYXkHUX","VVAYfGmmeIFRKmivjCDORzTqTqNnZpWVZWXoLUj","J09C4011","J09C_L","Dg+nyMIy+qWbjUJsbgnURRgCOWSFSmLWhBjxITZ","Lüdenscheid",,"64","58513","FgnSdYTTUZCzfasFbYvPSTNlUsyjhMboMrxyTOq","KSA","Standard nach Anzahl Stromzähler"
"LWVpcDPCybYRbSipEgbkkyFUxVZedGm+UmmsAaR","yZkYGxVWQ+VhvZSZTJWTIzgbGSYkAmqcmZKFGGO","J09C6106","J09C","neZahYttQSWMESRMxaHVTvVmitp+IZHLdNrJZuy","Neuenrade","Neuenrade","121","58809","QttYHMSdSxpZCmbJOWLuirDYYeERNRjCHDfJEeJ","EVU","Standard nach Anzahl Stromzähler"
"FvJ/WU/zR+XBtFqeHHHzBQPTN/UwXsQBaDRENPn","igv/OCtSWUMliIOrXVUwe+LLJtMQtQKXPwTQxQg","J09C6105","J09C","oqSZQzkQcBgPGRxpZouWqqyzsbbTV/TzxBiczkY","Neuenrade","Neuenrade","25","58809","qujcWQEwcQDWeXSFi/nCxDFxo//SSAuzUUbRLlZ","KSA","Standard nach Anzahl Stromzähler"
"UfmcSKbJQWlJVeYMSmcWcqzUrR/lRVhoAuLaNIy","ShGHcQWoryyUUSgmc/Q/VXSXmCGQRgpOvqsEsno","J09C4011","J09C_L","SqytSXTWolfznvZduBbkSFwN/GZIQJmWyMYgjK+","Lüdenscheid",,"4","58513","oxrX/XxPYIUYKoyTSMTVSRLX/VUvylXtnCMEqnf","EVU","Standard nach Anzahl Stromzähler"
"WMsUReLiRaQREVpXTTTRRDDGQUZVZJKRpTvAXUc","'+XvEZNEWXTTAnoBzNuAXJrbcSXPgoKsWpryMJIg","J09C3401","J09C_J","WBVXGZrr/XcVnFaOBiUWTGwYEEi/VUTjsbZyYXg","Hagen","Hohenlimburg","4","58093","IXbilTNZJLkoYFopkKSdUU+gODBKwpkpuIWUiUU","EVU","Standard nach Anzahl Stromzähler"
"P/XaVptdlrnVSOhYbjLjBJelQFSYviDaQYSqFjX","XUYoaa+aSKZzmGQKVUvPQunVbRtsTNuTpicxaRw","J09C5081","J09C","cZmijHTWnj+jVVMKEbDYzNWYiI+uXSoybXmcRrl","Altena","Dahle","32","58762","bZyXXQtZyDbsVSwUy+bmgnrWYkT+iFYVYqDyyiC","KSA","Standard nach Anzahl Stromzähler"
"rnBPiaYXWVZglkgctRcpENM/wevdUStQGWcvZRy","chSJPtN+euQWUnuTXIqxR+hYHVRAjkM+WBmb/Fv","J09C1631","J09C_J","WSJhHYYDAoNfWtWtgawTCXkq/wFhSXxITDZEDxC","Hagen","Herbeck","10","58093","fThGXhHUgxxmZuxnPeeYnQ+WQwQWcFwjrZksUZO","EVU","Standard nach Anzahl Stromzähler"
"mUaPEDtgSda/VtGjYKhTdZMsNVZXhzncfDoHwCf","tXsW+WSUzRZYoWdAvuJmnR/rYFdcZXqTZjQzbDw","J09C6106","J09C","JWWUAr+rFNOcMXVsfMkYxGbvyNizmGt+MyCsUnV","Neuenrade","Neuenrade","16","58809","AuUiGFWsDGVhUaKYQY/hSyRSHWoyRX/Vo/cfFXU","EVU","Standard nach Anzahl Stromzähler"
"ehoULLZZWUlJDtelyBBJUpSKarUSggVfqRdDFau","cpIVfQWCeDHRlyLsUFTbOyypUvXWMV/vHhkcCSO","J09C5484","J09C","EpTWRCTmXJOPlduHCgyWYCzZsRCkLQWYmXeppYS","Halver","Ehringhausen","14","58553","AWwSUCXgomuZThFpRXJXWPZoSseHSSulSsOkYaq","EVU","Standard nach Anzahl Stromzähler"
"qRLTqHbhJldbvNeCkFDWTfwWezWlhRTDBcgFuIt","XbrWQhAAXNdEUQfMBdKLCwRXcjEvaCrBvkSZyQh","J09C3401","J09C_J","OjSVSUEjnyQYhibefXbBQRvRdZnPVhXWlMCdMQd","Hagen","Hohenlimburg","12","58093","jRrCNPkZRoqxy+wNWzuZlXRBVsylCKQZSSUuyS+","EVU","Standard nach Anzahl Stromzähler"
"CXV/fRYM+WYeRSIdgvstuNQEWNInUgbTGRyRiKX","aVxviHYl/RXXZAKSY/gdXUmpOBMviXZUiXxaHlU","J09C4011","J09C_L","JWWfKfXWLGOUeSBJfWHjcZrZFgPmNmlTtMvkonV","Lüdenscheid",,"13","58513","NFeXafdTIrW/mLgNuKCHO/SBiCN/hQEVKcPWWSv","KSA","Standard nach Anzahl Stromzähler"
"Rc//EvGKRTPsfxXkVcDOPleqbTUVI/eZXNaEmsp","VRPODEieWxuFpQLWujUPCSVznmIyBXCzknPzTXe","J09C6102","J09C","pUhwV/lTZVkPHYMaiXBTRfVWXUcfTFvqrNQYZeL","Neuenrade","Neuenrade","7","58809","LjPLruePWYgRHsQjoYzSOTYko+TnfUwCLylthws","KSA","Standard nach Anzahl Stromzähler"
"XVYWZXfYURfYVkwBOrxUsOTeeNjVZpgqUpvgaDP","KlejZZi+SCVSVIIoTWUwcSekOunLc//YwkddsTz","J09C5485","J09C","CXVhuXPXBHRjRlEszGMUYVrQmULPlUWpVaXztOn","Halver","Ehringhausen","1","58553","UHVOChuj/uipF+bbdKmMZcXWLMAQmFIQVaXSjRH","KSA","Standard nach Anzahl Stromzähler"
"bpGProolWxbo+zZZZVEKWAHYUfUWjSSeFsgTrXX","ZCWdJfWPZwiRgowH+WXKBrbCJms+RitpIRhxuzO","J09C3401","J09C_J","'+UhDmXWQ/RsOXDlRagh+rhOUMPM+TCXOS/lWDZr","Hagen","Berchum","9","58093","rL+cSYAYiwTyUfJLVUBjEeEkjMyfZDVRVoVBYSu","KSA","Standard nach Anzahl Stromzähler"
"RpR/XkHkpZqhVaReYbUDjjXQRLkszCnkfGboPMF","ULXVQUjdwWDXUIARhRFImrNRRuOLonhNmYLbDb/","J09C3401","J09C_J","YTPQBAenYTkAjSWWTMinWmKESRplbbWUaWYouYJ","Hagen","Hohenlimburg","13","58093","V+vycvR+MZxCOTQ/vXUeiiFQhsmXAqWSUHRTDDJ","KSA","Standard nach Anzahl Stromzähler"
"bGZmNTGv+RnsAYyDireBAFYixXGOqfQOX/aDPUB","TuemdXCreXeTB/KNKUyaQvVQDQWEsCUSkTUDDRZ","J09C3401","J09C_J","WSKMRgS+HWFOUthfNlkeqUpZJRXTZXZxOBRrRyH","Hagen","Hohenlimburg","16","58093","nLrTvBSXcCkicKTBXjbXuFtBpYaZntwIhXpV+XE","KSA","Standard nach Anzahl Stromzähler"
"jeTiULNQTwtIVzXIVpTEGGQbTHuNvRHFQDmeZuM","jPdVz+pkJnwWvHaTNieaEYjnchawSvEj/ZZYtho","J09C5485","J09C","ZYSORwUGpFeoYJVPLgURhOKeRRWVHbWXYNxHWaB","Halver","Ehringhausen","5","58553","ZUYBg+GGjrYbVZEzaByrYnhIQdom+WVgpjUymmK","KSA","Standard nach Anzahl Stromzähler"
"bYTqDSp/MvheLa+nCRdlwTUuZvKtXtTfxsxcAVl","URSWmQcgvwtGSGhTYZZRFIDeWRmCRdUy/BQDXyZ","J09C5081","J09C","aqYGcFwzCudMjxFFZpRZFyDYJMOkTITiaUXLDXd","Altena","Dahle","30","58762","T+jTJiTDhR/U+jWdAfrhAmmATwyQBRJgBUQTuXG","KSA","Standard nach Anzahl Stromzähler"
"ZkiXfVSEfZTPJOIDKwxTMbEZRKlMhQCYQYsG+TX","UGBbLfIomEXmkEnMYhzeKfTTcoHvtqKyWvhvhix","J09C6504","J09C","LMNxANf+qToJZHvpNYLU/xiNRnIXX+RRKTTjHtB","Meinerzhagen","Meinerzhagen","15","58540","rWSkGYQYCKcoXgBMSjWDNkSZV/vGXZYFKOZoxil","KSA","Standard nach Anzahl Stromzähler"
"mcuakYYaMTFYiXQzMIIDTMsrQZQDHQnRkuBw+g/","vzVLjo+jURPImtOvXYnYj/KVgHgMSWHjjQGQgUX","J09C6105","J09C","VJVCWxRsSxtEbeUQS/mfSGcbvwTw/EFNoeIWzfa","Neuenrade","Neuenrade","27","58809","NMwreOiENSyQVRJYqDPqvuWkUYwfWgWZJjsdXXc","EVU","Standard nach Anzahl Stromzähler"
"wqfVTYiXeYJIKRATvyhXVgPURYSlyiwtLMRPqXz","YUXQGcFPENWzrooC/SXZwRXvXWxi/XUwiUYfILk","J09C1622","J09C_J","q/OAzQpaxRVlhYOKTJVbfRVZNiYnWUbdAzuGZCi","Hagen","Halden","73","58093","pISlDRmjommSFBA/jYTwSmgqQSQoLTEYeMYhIVD","KSA","Standard nach Anzahl Stromzähler"
"JhBNUPEgu/FTDfsBUeUccbRlStEQXCVcTKAqPCZ","YnHYoQu+/pfIFhAEayTxGRmYeclSqWOXiL+CxrW","J09C6505","J09C","c+McYYhRIFeExSjVQWeXgVyXcRbrxYsEFRTS+mY","Meinerzhagen","Meinerzhagen","4","58540","NLgsiTmUgBxdVIObxYuQxXMIx+PfMdjBmqkkQZy","KSA","Standard nach Anzahl Stromzähler"
"EVCI+BRobKhRcQUMsTAG/uSKpzSkXfoJtyQTkuv","Kru//bIKTeiUUQAWtulgtjiXxBLEtBwyvBZdUcM","J09C3401","J09C_J","YfQDAaIYECCMVmGWZnOFm+TTTdRaaNLamDRxcxd","Hagen","Hohenlimburg","8","58093","fLHDWBWPRZbIXMunWiFVXslGyofNMywJsoo+wcN","KSA","Standard nach Anzahl Stromzähler"
"IMWhVnYQUV+iYKbRCwxuojMUAfTuXhhqhMgcZpj","OjDuJdBSl+bZwZAVnPqeuuTzHveXkRkkAQpVkGe","J09C1622","J09C_J","EOUZzUzSdOPXwkXKgcYRSXVgiEGpXBYRgRRx+QR","Hagen","Halden","60","58093","pTyTMHVVJJPvNpRNYi+UVF+EZwkeibGy/ZcUXgC","EVU","Standard nach Anzahl Stromzähler"
"TTVJTKvXuOlKZRvNLxfYXNDYVZIYUtsweDhqcTS","NYbFSMgpxRdmWmPDSYUQ/ybtgOgtXVeWsRiSwGL","J09C1622","J09C_J","OjUTaxZVw+UFOKBMFpUlsywDxUWAZE+GlXfbg/r","Hagen","Halden","43","58093","zAWmegVwCjHVSBvWYwJ/nLwYGnlQzYXNQXDpHlT","EVU","Standard nach Anzahl Stromzähler"
"dYRatPjxGxJvUjruQWLSRanU/CGnSQYQlNGYBGQ","YeW+fSYcNEEfOVxqnFTZVDu+UpRKSbrva+cF+lZ","J09C6106","J09C","RzLBMf+WhXkQrTcdPXgTigQSOc+gfTssGRFnqao","Neuenrade","Neuenrade","11","58809","YkxUaOxly+sewyJzPdaGGkfTjFksatXrmWrPYSI","EVU","Standard nach Anzahl Stromzähler"
"hNFxcVwAZWVdneUWouvITUbbEqloHApRSdbLgoW","YQ/QWP+qZufSeX+GEQAaIhM/JgPouKoGlfmTAoW","J09C1622","J09C_J","WvUQlwVZsqlwhjpTxycbZUETaWed/UHjZLeJXQI","Hagen","Lennetal","6","58099","eo+ZQOHMZDDYnhlvVTvxygKoTqhyzViehYUeSXX","EVU","Standard nach Anzahl Stromzähler"
"CyNRhFtOnWgYmXWUxymHjiHXCjiGKRoSRQiUkpI","DTTTFwwycWVJDRGAZOsWoQrzvxgQoRdmkJXRCbV","J09C4011","J09C_L","CXWmxTdD+/JYrpR/xQMNUzVWvmcwGWxfRXRBqQT","Lüdenscheid",,"28","58513","KPFsyyGPRKyiqJaMqQJXQpGpZjDoVYjzmfehOQS","KSA","Standard nach Anzahl Stromzähler"
"qKBB+CDxQFj//DFjReJYaWkDxUkB/AmXZohjxTT","V/FyTRppRxWuBHnRznUZmDwoXg/JgdxkUGunOXr","J09C3401","J09C_J","qay+DjwHjcZL+fWSQYdxTmlZO/VZZejZIWWZWpq","Hagen","Hohenlimburg","2","58093","SnXAPmAGTosIMuRglTbUWtkmPUrLwhRfpHXMKSd","KSA","Standard nach Anzahl Stromzähler"
"joRJfM+rXYxISmSnRrJgfxUEZkCldITXdlhQRLW","YE+SNSUs+toCsGcjWzX+mYltZUCoKqLofkZZfSZ","J09C5081","J09C","lufpdXZW+Vjm/RFZBTqHGtamTZvObYXagqKSQqj","Altena","Dahle","4","58762","MjliZcnNbhUOWZkJqbGNVBhTaDmVqnnzSqa/Kjz","KSA","Standard nach Anzahl Stromzähler"
"VkcKfxaVNKYvuNqEAYYqqPZQWTqcVUUCzEOCsNV","ZzojYRupyaUvwIzinVQA/aVS+V+iDNeAcyOSVen","J09C6101","J09C","WBWuGiQLSpiVY/nhVWVSQBVLUqHkDPPkIkTprXT","Neuenrade","Neuenrade","36","58809","AFvUZYVRWzOEoy/yfJcRKTQfZDpdZVCWLqMrgAS","EVU","Standard nach Anzahl Stromzähler"
"nuGL+i+ZBmQMXJoOm+J/PvTQLu/UJHgDVodlmBV","UETgKrKr+yFBqrZCQGtkZtmdKglCXoxjacUPRWU","J09C1622","J09C_J","ZNzZSHwIO/LkGUnsYmRAEnTpqEVkaWdyUQOCRvl","Hagen","Lennetal","2","58099","TsXhTiOLNPN/sxjQlseZStruUklRDnSHBDrRcwk","EVU","Standard nach Anzahl Stromzähler"
"TZeRWysnSQsxQmPcUJSZ+rXpRGSUPYSUaTYT+DH","gdRNjDVYrLWfFXUkO/tVjXbXCbTwQrSYmjMEpQO","J09C1622","J09C_J","ZpgLWvIyIREQ+zmRxgqZyDqaoXGQQzqtQT/FwaX","Hagen","Lennetal","7","58099","NJjGEMrZOLezekQjYWRFGoTgzxGjYFmRYSFwCvo","EVU","Standard nach Anzahl Stromzähler"
"KavYRFoeDKQXQJnKhpzOpIviYSRsWnieRzPrWWN","QuPqJrTnWQGlpW/MLUZcwvjXbsgOZHworoEWmGj","J09C6504","J09C","bUnqQfxTduhWmZsdpdWxEUDZgXaYTEuWxRVUvUv","Meinerzhagen","Meinerzhagen","46","58540","RlJQTfTcG/wwsmoMdBUNNZUkwTQnQIRodBAhDfA","KSA","Standard nach Anzahl Stromzähler"
"qWeWZzbWBUeADBXSZrGYFoqjrUmDJqTYmYoFNiu","ARWlRVWUhbNzTDPVEpgVasxuZQP+gVX+mfITGvy","J09C6506","J09C","XMRrvfiEPobGaFESVoTiIU+vUUnhGDViknrJnXj","Meinerzhagen","Meinerzhagen","21","58540","MT/cZStZFyM+BWL/fsZCUHzgNKGoJqM+rTJFQvU","KSA","Standard nach Anzahl Stromzähler"
"OVHSHWVshYQCeONyMcMCUZffRQAZLJZXYXuXFAm","gagTHXsQEybvqUVsExYgwXneXVTQulQMJmmYfST","J09C6502","J09C","ztNHMQyauRbkgnhFKxcyRGT/XnzTUMVFbXLhPSV","Meinerzhagen","Meinerzhagen","2","58540","vIBPrsFHqZXzTKaRjXPcmCgatQnpRabzLRPVmUN","KSA","Standard nach Anzahl Stromzähler"
