Meter Reading (MR) Doc. No.,Installation,Meter Reading reason,MR Reason - Text,Scheduled MR Date,Meter Reading unit,Meter Reading (MR) Doc. No.
"TVhZBSNLCxCCEZIFVJmcTvFhFYQSZL+joR/xQGK","RmYSvMChzXpweQkVaMQZVvHTbMZ/Z/rTomUUgdQ","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433579"
"lKSPjoSkWSRVgQqUysgAnjZSEgn+MqZfmUXAyOC","QUQlCjVvJTVlkWV/MtSDcSPVjrcxXan+cunZpkb","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433580"
"eEWpNlNgxHXUYlSKWzFSYfUHbyMbICFIcppVYaG","RxVzFnBVGuMGbrgennBQDHJXidTQcppZRYITWqt","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433581"
"L/xdERapXQZRkWJwqLSQHaAWt/vo/mfHLsBfxbO","CRZbNtguZXNg/qqXtAWNfBhuEOkSmjpQRVYPCiE","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433582"
"gYvhUHyoWQkOQNXqeMt+iGLRylUhOKUBDaZYCSc","VwUcq+iMWyePOPAePHxbumCaJrVbCFPWURgXaaX","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433583"
"FqlAmvJqZRjXrYcvnANTRPlpDAyrDOCyfFmahCA","SUYYDUaxsetXfXVTe+LeDXJjGWhWpVlCYbVW/qI","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433584"
"aZJCUDzxVxsLQ+ISDLSpYFfTPFMYVpvvYXT+VxV","qsynfKFZErxHKITpHlUS+hgRnlXqFJTiZmGZhYJ","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433585"
"DrHkRIlHMYyuerCSeSLElHYIBoYRZWiHySjQpKy","ZKwZpCsLW+USERoXOeASGV/tTUQnkQXrUYTzHWy","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433586"
"tQTq/ccTrZXWguSQ/NTdNWCKFc/HqYEwYtnVUOk","TlkKjTSVjqhSWUzUoBhGRvbYyUghtunXRVgYaSQ","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433587"
"WqrZETsXPUQLWOxGBeMgzZpXTwUhBtSukRXSKSt","DNbjYzfsZDyHfbnTHHWYdDQqRlb+VCUG+bUIbpi","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433588"
"GvgeNBZXGvkfZIVlSsKSRhAGINV/CXunKTFfMFI","bWJZRXQjTAZVJQWeRO+TrcWxMEUfnVsBrUVPUpM","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433589"
"ZWkOfSnjzGITNHkPVIVJN+AsmfvOYVUYBUyhSvU","'+JgTC/dVpQEaFEvqLSjZIX/ZFfmyxYreUoNXozq","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433590"
"gXZbzvMDgFvfMoaRCrisNIcsASWiVXuomzsRVFm","nB/vnpxCwWxqZjh/JoqZzqiWXawhGPZqQxeapdf","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433591"
"phclnzJzlDfQlpnYblUalHtZJTTtbVFfHvZUYFH","G+VItTjVmTTyAjVGnWbFkVmkwNXRXTWVuxXVLEg","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433592"
"HQUucMUqYrCIxSHCWpTbVMRYHmQY+QzWfvHsGGm","TSbQ+kTJpDtlqEYLwRpEAvrOyBQWQszRgeCxYRI","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433593"
"'+m/ZSXlJkSYA/RcQQACpPzAGWQBYRoZGpcVlLcz","rK+qGcFKhXGq+qfWSQbdjrDnpExaLXEwuPBcRFX","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433594"
"JbQWlBUB+zFpxdzXWQroZwP+VmuYleDnkvQQpTe","YlIcPLvjpaq+CNyJZLeTrSryOhEeOSVIVpXYxZN","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433595"
"hSWIirTWdiNUHieUhUCMhFBpUzZWqXKQfdOSDRU","PBQRnpzAgegSQFKYdqfxvYKmoLI+UXBQPVKYJBL","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433596"
"JUIBTLKXZHpiRNstgyL+LXYPaTBZFKXWDZgTwyX","dLliFLWxTXut+kuavqXTTTfYVvDXI+Lq+pSgTLb","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433597"
"YpNTbcVJALSxRqapqJrLunglRReAeIVqDJwuMQA","NUejlvoFXHGdXuOZnxvJVeRjEoG/OAYkvAvKaWU","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433598"
"ySTs+GMVZZSSLZSkJ/TZWRBWAfmJifwoZFnUP/Y","vbCQUXLcIZTlGYWwfY/RqhgSqWCuebTsGBVxPIZ","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433599"
"QVAvdV+aXYiVYEqmXz/YComIVdUjfTCasmliGhO","/imomEDeFYBaZ+iLwQMH/JRboWVTRoqdVapAHbt","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433600"
"DZELKuxejDLVWTHgbtZydNeEfbt/ZNTnWBUVtUC","gAFOnC/oYRRVWyEtYrMPi/meOGFpMJy+UftfyHF","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433601"
"WJXqzCYLrkuxKUQY+XskdlFKlYnVrT+gwU+LwHb","KbWoXEauRakolzdTftGVYRNSfjaEWUXiaRkInSY","01","Turnusablesung",2024-09-16T00:00:00,"J09C6505","00000000000009433602"
"ddZZVJUemiVWYRfnsT+LxEvvZDWBVQIsZIyzYPw","jRYCnrqEqSERieQuC/IcMYZiXuHqZUTuVGWROov","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420421"
"VyiAfxLuCqyJZBgOTTyNyYU+RyGqZtwK/wOddlO","dvTUtYQmOQtRQvGiXYhPZjradFgRuoYDXgHKoa+","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420422"
"WvhrlFclIASdduVUUabTlpPFWbYWk/HTQdQhaHT","NRXspRVFmEHRUpuRgcukeoXMOkOX/LXVNgD+VBW","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420423"
"wKZxcmgrkOFlVGSJoWeQ/kJLiGRdBZUmUsCAHDb","KhYUk+UGvpTACxWcTcWFSCjhYVkJZaRRjiEs+Xp","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420424"
"HFmMxsqtCsROSWTQWWUvijq+XxeverAqYVJSMyW","YqiSdDVkMuTQMduYjlUQUmwQ+RnsSNUVUUrWTVa","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420425"
"UjVLPtWJIQTzYjTbZHfQAkSIPQCGAZRmgjRJfm/","BcTWJVSPIWByAz+BugJIWdVIizTWWnXYdmKNRSk","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420426"
"U/BfTchTHwXVWQSCNFMbXeRVZpSbdzmRYidvzwc","swhJOHnSZWdYMGBssmAhjZvwfndsocdnqMXtKCA","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420427"
"uehMV/ikeatEBYkJUFtPGWcShbalW/jCfqgFlXL","rhYWfiizFGVfgWPnYLVfJoQSLlXDXSFjaCSYOSc","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420428"
"IoDESOTjPIXxSGS/bVqfZDRRxhRjYNtGlXSgnIc","QTkOFWDeRXHuAdQacbwZBxvXtZdUSYIlGQmVTYu","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420429"
"ZlbsHRfCZvRBoRSdtwVKALyewvBFCfXVaMTQqpg","UBUwQYIWXAV+inNjmbSSHzgHKQVXzGSa+hCdUYf","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420430"
"ULlzsRktgebh/RdfOVQWNxo/WWl/pXTAVyBVIqz","OCVcJYWNAJFHEJvl/QmZVIavINDNcfTRN+fbMeZ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420431"
"WPEIEVsFVhO/AcixyQSMOGyJ+TQURaTiUhXtKZT","OCVcJYWNAJFHEJvl/QmZVIavINDNcfTRN+fbMeZ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420432"
"TgjEUlSZnFsFQaXTH+rxnlEckpLVVcWSJP+Ibep","eCtxZXTCiwnFoceRrUIQznepggqeTEXZshiNERL","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420435"
"HCbWtEbTrf+adiRTDbQeLjYWQCWTMKpSHXvPfzr","eCtxZXTCiwnFoceRrUIQznepggqeTEXZshiNERL","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420436"
"gmDPOwveb/haZzdlXyspKajGuGiiZQSpBK/ARPG","FTqDlMcWICMnqqXaxtPaSPvVZRGURQPoUUC+gRS","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420437"
"SBjQHSSVhtCRRMrHCXSFIXhWdlVfjTQDsp+jCVF","ShirYaZcyTNBpYRJCSmIQSVSNxqzVQGYSISnleR","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420439"
"rYVzLlvSQDdcsFd/dBaBWBKFXgKVVPkKlvDaFsG","YBkLQuuRsXVRikjLhRIHYdYlQRvVDWpDOjQYgzZ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420440"
"WfiJ/sCZWKfCUaZRwSnfrRSuZwTenzouOAcilUU","tWRQSRLOQXvBoVvuVRLhNZMaNkWiXH/YQmTJUuY","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420442"
"/dKaIgskVjUCkBZcpRoHZtibXgFHzxpnfpZcGYG","VUoYyqzhZBUVSxqYWYVPHmFY/ZfhbSVq/WGABjU","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420443"
"FtmnKeXzoAmwKjBTlG+vijGxEJGu/rUlTWYXhgR","VUoYyqzhZBUVSxqYWYVPHmFY/ZfhbSVq/WGABjU","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420444"
"IAoHTUrSxBQXVLgQZAvMbUWvZPXiWTJoVZXgeyB","QHkQXefRYgaYGMqiaQtWsWuRCkUUmQNAnJDHGWZ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420445"
"cBQqKRVeuEWomATZmoQhVp+PmwR+vGyLSYCyoic","hrGnmJWEcjHt/XKkfzJUyBUW/kTX+xaQCcLmYFO","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420446"
"LxQLhWjIWtiUqDguSZtORzSOUgETbXSZMVuQTQu","hrGnmJWEcjHt/XKkfzJUyBUW/kTX+xaQCcLmYFO","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420447"
"vMrklSXVzI+zDSrZWacPCClVwTBy+lSRupeDFZy","KpHIXMHUxSwxZXuvQtjxoRyRDQQUPPECRKlpnaw","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420448"
"ngHXo+VHLZSZpIcOWpwkKeLCrBAFV+PNUKZlEaF","KQyyDAP+vQJSrUPSRwlTDILYTDEcpZUWPhQkZKJ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420450"
"fV+UoShXUZDdqYAayWZKTNWgixqWruDTiRGXXjn","CRyvZUWFFylck/ku/zUZnUDPKrHoYoj/NBYitRf","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420451"
"VkrRkGRnspxoVslCsdkz/ZQRtSPfLRwYzlzOr+m","CRyvZUWFFylck/ku/zUZnUDPKrHoYoj/NBYitRf","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420452"
"WmEqXXUyicqhYWnznXmMXRkTYRsYTLPKZQCLDeb","RaiXSRhYeDSSWAMqXmMTso/TxjMUVrvhSOgZXPP","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420453"
"WBrRQXTyINiveVQSLCgSOtbLhYJhaTMVCTUuYHp","kbhAUVsadcTBWWYJrPDkILTEWnLEjMBCQyRsYWY","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420454"
"BgGHAimUmhZYQQYmiItLXjg/hjwnUOTWNvbYHAo","tnVLTV+rQLXRpTqGQWlRaTWLYetZgRSSHFH/NyU","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420455"
"hIPw/R+zQao/+OnUUn/WUQMespXypOxTWQ+xWzp","bGJ/DbxCs+RCcZzlUn+HhxrCDuBlwnr/BJRRBSu","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420456"
"dHsFNVAywZyQSdVEWWETPFQsmgHbYtCNRB/igyY","wUKcDFQToBxvuWGomrPZttSNJtSTlMYIzQhEXua","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420457"
"bMyIMN+UvDuMnESqNjCcWiQOELLRTeIVvPAZVpi","rhVns/mWWYhnISpMW+BjktBhZMyYiRQHSnAOyGY","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420458"
"RSWYFJVbDppMdUhoEdywijpYwSWSlOF+oxtWhTb","GRABST/kkMtgT+WrhQaUhZWWDGSkSMuGLSYCbsh","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420459"
"QHMUlPmSFZQLAsovccWxjnWlCWKflqVKNkUFfrz","M/Zst+lSfkSfvFMeFOgheUPyTOQYMkIWauTGq/A","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420460"
"BSHbsXtVBgrRDYiRElULHMwfwZyzWjXpYborBFN","M/Zst+lSfkSfvFMeFOgheUPyTOQYMkIWauTGq/A","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420461"
"CIUMTRgxjyUqstKXdHAMlrPn/hXyTVVkhRkjKnx","DzXMYAhyVx+h/JVepmYxqnbiZnkWgXron+aUTE/","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420462"
"WCVIosSsyTREUNMQVlIgQVLYUTThUWSQYAnScbS","iAqSZkYzKfZmBIiD/sZYbvcWXPQXfzTFCWjIYVD","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420463"
"cVdeQZaLeET/tRjZTTUPRaXPcRUnufInTMlZhCw","iAqSZkYzKfZmBIiD/sZYbvcWXPQXfzTFCWjIYVD","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420464"
"rLcCtUfXTT/T/ZRXSiRgBzYUn+PyYTbgeQkqZRo","xOMjFQDNMzEUGwctezQAX/vVrJbGRUEftSjccnR","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420465"
"HwiUGrPqrNURmTjDSbdepRtYCZAXuAWCpfchKnU","tRWJXdKE+WNbCGRqUjwlarYrWYcYkCjxcSaZprR","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420467"
"AxedxOvmGbXmOjoYbIZUmMbamVvWb/LTniVTjRz","DeISiKoNGZQYX+TQmQFWTXJaDVXDJvMov//Niyx","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420468"
"EIdjAeTgUoDZbYGqcamqvzzDYVkaZeSuaUmEQVn","TEOryTmrxNReAxiTn/jZlgSODWtqBxfXgGiQXcZ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420469"
"eCgRQWHg+nPAwTTCpKXeOQxhjFRUQ/LRrpvTGSP","sIWTtWvrUSsTDWPVZYXZyUoXxKMe+gUayViVmWY","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420470"
"SpYJlsWHOsoXZSiCqaAXSUpoxGTNLhdrZhrhRYQ","mNletjdFmpgq+/TeWvYGBtrCVtqWxdREoYURVeN","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420471"
"EqEIZXSAhDOWBRYknrNMPjWlqkb/yQbWZGk+sCT","aVoWCZwfHZQhdgVDFdJZpWMuyzJLVNzJbsSZOQV","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420473"
"kwtnFKYZUrGPlNrkLLkR/CCtdzJZiQGUALTfJZh","U+QFgJxwqFGpKmwsbRXQN/qXQWMUQQwTBfQjXJG","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420475"
"IrQBiWVMKDUmK//qXPiYReTLelSNQQaCFVXA+XE","KnIzjgsTSykWSqOW+KRUozKsYfFjGoZUZWXSgpk","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420476"
"UxIrSawuiBxCUCRDSnvrTCVBzyVRRjOOLWS+ooW","LpHSSYaWFYdIovaoADiKVTSOTWykLmkaXXRQbTi","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420477"
"MhmSCRQfTdqGftRymjv/IYLIiVTtTnjQaRZvQWP","MdVzSaYKXQMo++hWQztIXAtFaTJNHDtafcYEZcm","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420479"
"yLSOVXQXHFSxdSULuGZhTLazIlKZHXqXkDPtisR","nmaXRMjVmBYdDXyMUWIXBaXalZORbnUVPvORtkd","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420480"
"dkyXhuWWYjAdhZSUgWzzDbdKdqyOTLcoHidoWAd","WSXGoMHikSODvhBbckBPTFDNdNtaWXEHzQTYXKt","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420481"
"nGPNFVTulUwbVTWPnKYUvcvCZSKRxXTWTURcLzP","ZrxgKCgSTmGrbjebpcRRnKxWSZFEUBApFSUJJpr","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420484"
"SDMjReksIGwElgolIATL+NXyxSBtbxPYGACXzKo","TtVRlbmfpLPqhSoPxcYSk/rHfDelVFGAJYjYGMs","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420486"
"ZK+hyvr/QqGfMoONgyuhABrpjqahKyhyjskcjiZ","MgrUtzQRjZoUgffKtiSeYgURoYUKfY/Op+SOgXe","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420487"
"OkeNL+WNXyQQWxYoAaLpdIEvGQbXHeLjZnZVQNm","fwZmoWrGqCZMUA/ibwSFwfuqJB+qVNYNIRKSYAZ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420489"
"wQWkjTnOktdKxkocZToLUA/pVhfOlS/DzWvIyKN","YSVRCdMCyQfolUQwaLHeSRWCdWkBmeWubSxZFzK","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420490"
"YOWUlLsdKPmWlFMsMigGlLTuZdGgna/SzR/jQlC","YgDKUxGSRUybTRiCBISmsdR/PYMrWYQnvMenGgV","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420492"
"sjClgoWRNr/XScVYZLZUmpXXWD/UGKoUTgQojXD","ULXVQUjdwWDXUIARhRFImrNRRuOLonhNmYLbDb/","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420493"
"YOCd+xtSmXWGdvwHRjxWmakqlPqUcjV/qHNGlBX","ZGKAdGAzoGOUXfSKRkrIBqVQWdjJI+hXlqZrgTp","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420494"
"eUSZXGzRagykTbViRMYJQtjHJZPXheVYkLJFTzi","uGhToblRatRdIERXvegUXid/pyWwuz+WZURRHbs","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420495"
"VNsCclvqWFefzTJdMYgl+CnNrBnSUBgDvL+UTVd","WSVyxDxbRRrARjyXQwOgRIpfLrbKVmxTSuVUsiz","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420497"
"ZCwXonRmjyZSTlXktZyBslLKAVZKNLBsHaluzwZ","TGUpG/u+DnhpVoEkRnNyVBgRzgSYUYVuYGwXwXO","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420498"
"ffAkOaaWAbvSYukvSWYZwTZfyVUZzrFixlPyDmR","VWXwucQIWGHqQpGfsRwALicqPiU/+XoRptuvFUs","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420499"
"CePUBInARWQtDQvrrZCXQB/WDyhMXsNcETkMYGT","xWMZBxZDqTvEANjrOipCMmjOWKcKCYmRimzYIJR","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420500"
"BxbwLtpzPzf+NRzMExJhGLhWNqBbCA/kwQ+vXLl","SUho+CQTynTROwpxOqbqWDDPtnKCzERbtaSNmV/","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420501"
"eWy+CeQy/j/TWAQORXfEJGQPE+bxopslZTUjbEm","ZsRkKd/JaQ+tDawrSTWuxZLGBYRWfUSBpRTmjvY","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420503"
"rKdrH+HKZUTOFxSSYXUCjYfcASDAsSvZlYyQfuS","MujRMzFeUCxhhwwdnJoqxlCSApRuMXYltuCQARV","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420504"
"KjidZOPJiUaX+OQtZSFVNYSXOVNV+QMrBlfJSZR","bcKYUEQUmmmQrUZSSuBoogsYVTyIStrlDLUUZk/","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420505"
"RlrWJfIWQTZuRwCcVwwPObycqQwius/kRHvYVKO","XNotybWZsKFFIQRC+pSToZw/pYIjWdhDMdfPkZ/","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420506"
"OAUjiIpdXfHTLMrQLsYpWVQJTY/kTiESXOmhSKA","OYOZORHzkzMCKIdWuYYWJVYqntYamTwOlO+ZGbD","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420507"
"DPXlZsdcxfgwWZBXOnCZqBolXGUZU+eAlUvGrN/","OYOZORHzkzMCKIdWuYYWJVYqntYamTwOlO+ZGbD","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420508"
"GZodKWgdqDUhRUdsGQQRbbTdwRJdTKvkOYDnJqR","jdXAiKSoYRBcJfweWVyWOmXNIQYurSRjURPFncj","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420509"
"ChVqOESchrSAGZRZiaRVU+BvuI/W/WWVWUkQGXY","DWVXaDFSTzUOGmaprQMDOXNcunQFAbSRVxS/PGQ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420510"
"nGRBiVMpQPKYjdWjaNFLTWFTKEygCgpqJTlxuQp","kulZYCLcnceYtQuZGKXIv+sSqZQWtyoIXPRRBWk","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420512"
"yMXEcuefORnPHSDYXzwDXHEXqz/PLlQVlFVBRQe","HFpMUSVAyT/kpQv/kJgXzTVynLfxvyMalUTdCzw","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420513"
"CJTPvwZsnmcalSwVmXBXZdve+uAdFigRlcUZJVL","YytlTXboeZqWZdrUOCYLRzrjwJZZTJwQ+WXuljG","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420514"
"rtqsR/gItSRYeZaTHkFEkYTaxsRPxYJBOSYsOz+","mMubUToqSGfmQYRPZ+CjiGasWhvYpuVWoWNUpes","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420516"
"eA+DSwQPTtMbStcISkbiRuq/NvbUDEkbJxlQUCH","'+pWWIRnYmQjqpQyzPldvAIWSCCSxqVeqnPgRstU","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420517"
"SKMBPXhuVliQOrjhvVrkGvFSwn/MJXNYZaKpMZl","ZZVwbCXHhuSxQmCYeF+p/TFVmSUXwCTDGUsOfSW","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420518"
"VMzEXTTQGRRTwQPDavrkR/XRXdQDcgoJ+QdRStL","XuvCHGQdhneWP+gZQtRULHokAqZv/YZBwWHgDjT","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420519"
"rwSdhJfOwhLYVWYSUXQnDYPGTjSlLdbjpRTbmjV","XuoUgzFwOmSRo/fuSncZEpVDv+SYH/rmhpCuUte","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420520"
"OxAHTQSUWUwBX+oOaKhPxVhUzBWwQ/lbciWVVlu","XuoUgzFwOmSRo/fuSncZEpVDv+SYH/rmhpCuUte","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420521"
"kxuHgIIhl+xQNQoBhoNsXvzQYSjQ+snRjWUsZg+","BjDsUCApVEoR/OUTtCqadNWEzAYkEtweplXPXmM","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420522"
"fln+ia+DVzBOukK/BUSbXwAoAFXSPBCyEQNkUeJ","TLOnDVtkojBUbZUxRnQYLrZudiXfKuRtiTjkJHA","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420523"
"sUDXLrTpiSPqWnmsdkldLpJLZlllbvXSVizqCnG","XOTUOxVZzVhtEMViXQTXXdb/+YoqzMsbYuncVX+","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420524"
"/zLGOljuLWLBinBrnKWQPaBSTIQyoOCKFqYtw/i","TxGYFqwgnDL+JSDiXbKSSpRhEhgRTFSSziRuJq+","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420525"
"CEPHyWZZmFbgyDbWTGqrSRaAKLTgqYAvigEWhDR","WhsR/UPQvKeJZNwKWjqWRQtPAYtsaJGSsiNWKBb","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420527"
"vDQLRvHSqQvWHNKBWWCUpHMWSahWmWPyWVzmWQX","tgmBURnSdtfkLpQwUKSZmWTfSWRpkeUyCWaouXX","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420528"
"kTwEinXCoxUSWsemSGLVgQTSXCvUpkuCaicfgrI","UMFPVDVPHDSXgYKRrtVvKqyA+LCxPsXVmnFnVnt","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420529"
"ECQdY/ZPD/YxnYIT/aQbZKVWUHV/S+QFQkuYfXX","cxeReWlHJ+sAvfuLesQxeVKSRKURgnvBXwAbPee","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420530"
"jgnyrlRDYpuyQuKYHmUlWeKxcQePTT+wteLY+NY","jUQUZYGlDOfVSUvkTZn+NEuOedHYbYWayTQUvED","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420531"
"dyW+QmOWkWiCVF+o+wanYUhAbEaIKlfUZDXDyn+","jUQUZYGlDOfVSUvkTZn+NEuOedHYbYWayTQUvED","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420532"
"WVBRntGVivpRiNFdyCcLjgjTOFXqRoXWIvVOKxL","lzzvRLqOQTjUfZQUrCrqDMYQatFJhKBFccOkOIZ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420533"
"RSvvcAeuEFWxrZQ+jWJDxZh/PcjYEGztxyYKhwQ","ShhgEnfobSFWOUR+BIVzcGWuUTKzOyeUQUmVKIQ","01","Turnusablesung",2024-09-16T00:00:00,"J09C3401","00000000000009420535"
